original_line,processed
Meyvesiz zor geçer sanırım yaz,"[{'input': 'Meyvesiz', 'root': 'meyve', 'type': 'Noun'}, {'input': 'zor', 'root': 'zor', 'type': 'Adjective'}, {'input': 'zor', 'root': 'zor', 'type': 'Adverb'}, {'input': 'zor', 'root': 'zor', 'type': 'Noun'}, {'input': 'geçer', 'root': 'geçer', 'type': 'Adjective'}, {'input': 'geçer', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçer', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçer', 'root': 'geçer', 'type': 'Noun'}, {'input': 'sanırım', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'yaz', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'yaz', 'root': 'yaz', 'type': 'Noun'}]"
"Çiçek dondu, petek dondu, bal dondu","[{'input': 'Çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'Çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'dondu', 'root': 'donmak', 'type': 'Verb'}, {'input': 'dondu', 'root': 'do', 'type': 'Noun'}, {'input': 'dondu', 'root': 'don', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'petek', 'root': 'Petek', 'type': 'Noun'}, {'input': 'petek', 'root': 'petek', 'type': 'Noun'}, {'input': 'dondu', 'root': 'donmak', 'type': 'Verb'}, {'input': 'dondu', 'root': 'do', 'type': 'Noun'}, {'input': 'dondu', 'root': 'don', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'bal', 'root': 'bal', 'type': 'Noun'}, {'input': 'dondu', 'root': 'donmak', 'type': 'Verb'}, {'input': 'dondu', 'root': 'do', 'type': 'Noun'}, {'input': 'dondu', 'root': 'don', 'type': 'Noun'}]"
"Ayva, armut, ceviz, vişne, kayısı","[{'input': 'Ayva', 'root': 'ayva', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'armut', 'root': 'armut', 'type': 'Adjective'}, {'input': 'armut', 'root': 'armut', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ceviz', 'root': 'ceviz', 'type': 'Adjective'}, {'input': 'ceviz', 'root': 'ceviz', 'type': 'Noun'}, {'input': 'ceviz', 'root': 'Cev', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'vişne', 'root': 'vişne', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kayısı', 'root': 'Kayı', 'type': 'Noun'}, {'input': 'kayısı', 'root': 'kayısı', 'type': 'Noun'}]"
Saysan yüzbinleri bulur sayısı,"[{'input': 'Saysan', 'root': 'saymak', 'type': 'Verb'}, {'input': 'Saysan', 'root': 'say', 'type': 'Noun'}, {'input': 'yüzbinleri', 'root': 'yüzbinler', 'type': 'Noun'}, {'input': 'yüzbinleri', 'root': 'yüzbinler', 'type': 'Noun'}, {'input': 'bulur', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'bulur', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'sayısı', 'root': 'sayı', 'type': 'Noun'}]"
Yahyalı halkını aldı kaygısı,"[{'input': 'Yahyalı', 'root': 'Yahyalı', 'type': 'Noun'}, {'input': 'Yahyalı', 'root': 'Yahya', 'type': 'Noun'}, {'input': 'halkını', 'root': 'halk', 'type': 'Noun'}, {'input': 'halkını', 'root': 'halk', 'type': 'Noun'}, {'input': 'aldı', 'root': 'almak', 'type': 'Verb'}, {'input': 'aldı', 'root': 'al', 'type': 'Adjective'}, {'input': 'aldı', 'root': 'Al', 'type': 'Noun'}, {'input': 'aldı', 'root': 'al', 'type': 'Noun'}, {'input': 'kaygısı', 'root': 'kaygı', 'type': 'Noun'}]"
"Umut dondu, emek dondu, el dondu","[{'input': 'Umut', 'root': 'Umut', 'type': 'Noun'}, {'input': 'Umut', 'root': 'umut', 'type': 'Noun'}, {'input': 'dondu', 'root': 'donmak', 'type': 'Verb'}, {'input': 'dondu', 'root': 'do', 'type': 'Noun'}, {'input': 'dondu', 'root': 'don', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'emek', 'root': 'Emek', 'type': 'Noun'}, {'input': 'emek', 'root': 'emek', 'type': 'Noun'}, {'input': 'dondu', 'root': 'donmak', 'type': 'Verb'}, {'input': 'dondu', 'root': 'do', 'type': 'Noun'}, {'input': 'dondu', 'root': 'don', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'el', 'root': 'el', 'type': 'Noun'}, {'input': 'dondu', 'root': 'donmak', 'type': 'Verb'}, {'input': 'dondu', 'root': 'do', 'type': 'Noun'}, {'input': 'dondu', 'root': 'don', 'type': 'Noun'}]"
Kadir Mevlam afetinden saklasın,"[{'input': 'Kadir', 'root': 'kadir', 'type': 'Adjective'}, {'input': 'Kadir', 'root': 'kadir', 'type': 'Noun'}, {'input': 'Kadir', 'root': 'kadir', 'type': 'Noun'}, {'input': 'Mevlam', 'root': 'Mevlâ', 'type': 'Noun'}, {'input': 'Mevlam', 'root': 'Mevla', 'type': 'Noun'}, {'input': 'Mevlam', 'root': 'mevlâ', 'type': 'Noun'}, {'input': 'afetinden', 'root': 'afet', 'type': 'Noun'}, {'input': 'afetinden', 'root': 'afet', 'type': 'Noun'}, {'input': 'afetinden', 'root': 'afet', 'type': 'Adjective'}, {'input': 'afetinden', 'root': 'afet', 'type': 'Adjective'}, {'input': 'saklasın', 'root': 'saklamak', 'type': 'Verb'}, {'input': 'saklasın', 'root': 'sak', 'type': 'Noun'}, {'input': 'saklasın', 'root': 'sak', 'type': 'Adjective'}]"
Eksiğini gelecek yıl denklesin,"[{'input': 'Eksiğini', 'root': 'eksik', 'type': 'Noun'}, {'input': 'Eksiğini', 'root': 'eksik', 'type': 'Noun'}, {'input': 'Eksiğini', 'root': 'eksik', 'type': 'Adjective'}, {'input': 'Eksiğini', 'root': 'eksik', 'type': 'Adjective'}, {'input': 'gelecek', 'root': 'gelecek', 'type': 'Adjective'}, {'input': 'gelecek', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelecek', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelecek', 'root': 'gelecek', 'type': 'Noun'}, {'input': 'yıl', 'root': 'yılmak', 'type': 'Verb'}, {'input': 'yıl', 'root': 'yıl', 'type': 'Noun'}, {'input': 'denklesin', 'root': 'denklemek', 'type': 'Verb'}, {'input': 'denklesin', 'root': 'denk', 'type': 'Noun'}, {'input': 'denklesin', 'root': 'denk', 'type': 'Adjective'}]"
Vatandaşlar umut beklesin,"[{'input': 'Vatandaşlar', 'root': 'vatandaş', 'type': 'Noun'}, {'input': 'Vatandaşlar', 'root': 'vatandaş', 'type': 'Noun'}, {'input': 'umut', 'root': 'Umut', 'type': 'Noun'}, {'input': 'umut', 'root': 'umut', 'type': 'Noun'}, {'input': 'beklesin', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'beklesin', 'root': 'bek', 'type': 'Noun'}, {'input': 'beklesin', 'root': 'bek', 'type': 'Adjective'}]"
"Sene dondu, toprak dondu, yol dondu","[{'input': 'Sene', 'root': 'se', 'type': 'Noun'}, {'input': 'Sene', 'root': 'sene', 'type': 'Noun'}, {'input': 'dondu', 'root': 'donmak', 'type': 'Verb'}, {'input': 'dondu', 'root': 'do', 'type': 'Noun'}, {'input': 'dondu', 'root': 'don', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'toprak', 'root': 'toprak', 'type': 'Adjective'}, {'input': 'toprak', 'root': 'toprak', 'type': 'Noun'}, {'input': 'toprak', 'root': 'Toprak', 'type': 'Noun'}, {'input': 'dondu', 'root': 'donmak', 'type': 'Verb'}, {'input': 'dondu', 'root': 'do', 'type': 'Noun'}, {'input': 'dondu', 'root': 'don', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'yol', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'yol', 'root': 'yol', 'type': 'Noun'}, {'input': 'dondu', 'root': 'donmak', 'type': 'Verb'}, {'input': 'dondu', 'root': 'do', 'type': 'Noun'}, {'input': 'dondu', 'root': 'don', 'type': 'Noun'}]"
2006,"[{'input': '2006', 'root': '2006', 'type': 'Numeral'}]"
Tomurcuk çiçek açacak.,"[{'input': 'Tomurcuk', 'root': 'tomurcuk', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'açacak', 'root': 'açmak', 'type': 'Verb'}, {'input': 'açacak', 'root': 'açmak', 'type': 'Verb'}, {'input': 'açacak', 'root': 'açacak', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Çiçek meyva olacak,","[{'input': 'Çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'Çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'meyva', 'root': 'meyva', 'type': 'Noun'}, {'input': 'olacak', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olacak', 'root': 'olmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Daldan meyva koparılacak,","[{'input': 'Daldan', 'root': 'dal', 'type': 'Noun'}, {'input': 'Daldan', 'root': 'dal', 'type': 'Adjective'}, {'input': 'meyva', 'root': 'meyva', 'type': 'Noun'}, {'input': 'koparılacak', 'root': 'koparmak', 'type': 'Verb'}, {'input': 'koparılacak', 'root': 'koparmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Toplanıp manava satılacak,","[{'input': 'Toplanıp', 'root': 'top', 'type': 'Adjective'}, {'input': 'Toplanıp', 'root': 'toplamak', 'type': 'Verb'}, {'input': 'Toplanıp', 'root': 'top', 'type': 'Noun'}, {'input': 'manava', 'root': 'Manav', 'type': 'Noun'}, {'input': 'manava', 'root': 'manav', 'type': 'Noun'}, {'input': 'satılacak', 'root': 'satmak', 'type': 'Verb'}, {'input': 'satılacak', 'root': 'satmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Manav meyvayı satacak,","[{'input': 'Manav', 'root': 'Manav', 'type': 'Noun'}, {'input': 'Manav', 'root': 'manav', 'type': 'Noun'}, {'input': 'meyvayı', 'root': 'meyva', 'type': 'Noun'}, {'input': 'satacak', 'root': 'satmak', 'type': 'Verb'}, {'input': 'satacak', 'root': 'satmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Alan tutup ısıracak,","[{'input': 'Alan', 'root': 'almak', 'type': 'Verb'}, {'input': 'Alan', 'root': 'ala', 'type': 'Noun'}, {'input': 'Alan', 'root': 'alan', 'type': 'Noun'}, {'input': 'Alan', 'root': 'âlâ', 'type': 'Adjective'}, {'input': 'Alan', 'root': 'ala', 'type': 'Adjective'}, {'input': 'tutup', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'ısıracak', 'root': 'ısırmak', 'type': 'Verb'}, {'input': 'ısıracak', 'root': 'ısırmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Çekirdek ağızdan fırlatılacak,","[{'input': 'Çekirdek', 'root': 'çekirdek', 'type': 'Adjective'}, {'input': 'Çekirdek', 'root': 'çekirdek', 'type': 'Noun'}, {'input': 'ağızdan', 'root': 'ağızdan', 'type': 'Adverb'}, {'input': 'ağızdan', 'root': 'ağız', 'type': 'Noun'}, {'input': 'ağızdan', 'root': 'ağız', 'type': 'Noun'}, {'input': 'fırlatılacak', 'root': 'fırlamak', 'type': 'Verb'}, {'input': 'fırlatılacak', 'root': 'fırlamak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Toprakta patlayıp fide olacak,","[{'input': 'Toprakta', 'root': 'toprak', 'type': 'Noun'}, {'input': 'Toprakta', 'root': 'Toprak', 'type': 'Noun'}, {'input': 'Toprakta', 'root': 'toprak', 'type': 'Adjective'}, {'input': 'patlayıp', 'root': 'patlamak', 'type': 'Verb'}, {'input': 'fide', 'root': 'fi', 'type': 'Noun'}, {'input': 'fide', 'root': 'fide', 'type': 'Noun'}, {'input': 'olacak', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olacak', 'root': 'olmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Fide tomurcuk olacak,","[{'input': 'Fide', 'root': 'fi', 'type': 'Noun'}, {'input': 'Fide', 'root': 'fide', 'type': 'Noun'}, {'input': 'tomurcuk', 'root': 'tomurcuk', 'type': 'Noun'}, {'input': 'olacak', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olacak', 'root': 'olmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Tomurcuk çiçek açacak…,"[{'input': 'Tomurcuk', 'root': 'tomurcuk', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'açacak', 'root': 'açmak', 'type': 'Verb'}, {'input': 'açacak', 'root': 'açmak', 'type': 'Verb'}, {'input': 'açacak', 'root': 'açacak', 'type': 'Noun'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
Pencerenin önüne güneşlensin diye,"[{'input': 'Pencerenin', 'root': 'pencere', 'type': 'Noun'}, {'input': 'Pencerenin', 'root': 'pencere', 'type': 'Noun'}, {'input': 'önüne', 'root': 'ön', 'type': 'Noun'}, {'input': 'önüne', 'root': 'ön', 'type': 'Noun'}, {'input': 'önüne', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önüne', 'root': 'ön', 'type': 'Adjective'}, {'input': 'güneşlensin', 'root': 'güneşlemek', 'type': 'Verb'}, {'input': 'güneşlensin', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşlensin', 'root': 'güneş', 'type': 'Noun'}, {'input': 'diye', 'root': 'diye', 'type': 'PostPositive'}, {'input': 'diye', 'root': 'demek', 'type': 'Verb'}]"
serilmiş mitil,"[{'input': 'serilmiş', 'root': 'sermek', 'type': 'Verb'}, {'input': 'serilmiş', 'root': 'sermek', 'type': 'Verb'}, {'input': 'mitil', 'root': 'mitil', 'type': 'Noun'}]"
çişli çocuk yorganı,"[{'input': 'çişli', 'root': 'çiş', 'type': 'Noun'}, {'input': 'çocuk', 'root': 'çocuk', 'type': 'Adjective'}, {'input': 'çocuk', 'root': 'Çocuk', 'type': 'Noun'}, {'input': 'çocuk', 'root': 'çocuk', 'type': 'Noun'}, {'input': 'yorganı', 'root': 'yorga', 'type': 'Noun'}, {'input': 'yorganı', 'root': 'yorgan', 'type': 'Noun'}, {'input': 'yorganı', 'root': 'yorgan', 'type': 'Noun'}]"
yorgun İstanbul,"[{'input': 'yorgun', 'root': 'yorgun', 'type': 'Adjective'}, {'input': 'İstanbul', 'root': 'İstanbul', 'type': 'Noun'}]"
sokakları,"[{'input': 'sokakları', 'root': 'sokak', 'type': 'Noun'}, {'input': 'sokakları', 'root': 'sokak', 'type': 'Noun'}, {'input': 'sokakları', 'root': 'sokak', 'type': 'Noun'}, {'input': 'sokakları', 'root': 'sokak', 'type': 'Noun'}, {'input': 'sokakları', 'root': 'Sokak', 'type': 'Noun'}, {'input': 'sokakları', 'root': 'Sokak', 'type': 'Noun'}, {'input': 'sokakları', 'root': 'Sokak', 'type': 'Noun'}, {'input': 'sokakları', 'root': 'Sokak', 'type': 'Noun'}]"
pencereleri perdeleriyle,"[{'input': 'pencereleri', 'root': 'pencere', 'type': 'Noun'}, {'input': 'pencereleri', 'root': 'pencere', 'type': 'Noun'}, {'input': 'pencereleri', 'root': 'pencere', 'type': 'Noun'}, {'input': 'pencereleri', 'root': 'pencere', 'type': 'Noun'}, {'input': 'perdeleriyle', 'root': 'perde', 'type': 'Noun'}, {'input': 'perdeleriyle', 'root': 'perde', 'type': 'Noun'}, {'input': 'perdeleriyle', 'root': 'perde', 'type': 'Noun'}]"
boğaza gelip tıkanan hıçkırık,"[{'input': 'boğaza', 'root': 'boğaz', 'type': 'Noun'}, {'input': 'gelip', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'tıkanan', 'root': 'tıkamak', 'type': 'Verb'}, {'input': 'hıçkırık', 'root': 'hıçkırık', 'type': 'Noun'}]"
kedilerin cirit attığı çöp bidonu,"[{'input': 'kedilerin', 'root': 'kedi', 'type': 'Noun'}, {'input': 'kedilerin', 'root': 'kedi', 'type': 'Noun'}, {'input': 'cirit', 'root': 'cirit', 'type': 'Noun'}, {'input': 'cirit', 'root': 'Cirit', 'type': 'Noun'}, {'input': 'attığı', 'root': 'atmak', 'type': 'Verb'}, {'input': 'attığı', 'root': 'atmak', 'type': 'Verb'}, {'input': 'attığı', 'root': 'atmak', 'type': 'Verb'}, {'input': 'çöp', 'root': 'çöp', 'type': 'Noun'}, {'input': 'bidonu', 'root': 'bidon', 'type': 'Noun'}, {'input': 'bidonu', 'root': 'bidon', 'type': 'Noun'}]"
terkedilmiş sokakta,"[{'input': 'terkedilmiş', 'root': 'terketmek', 'type': 'Verb'}, {'input': 'terkedilmiş', 'root': 'terketmek', 'type': 'Verb'}, {'input': 'sokakta', 'root': 'sokak', 'type': 'Noun'}, {'input': 'sokakta', 'root': 'Sokak', 'type': 'Noun'}]"
yalnız kalmış,"[{'input': 'yalnız', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adverb'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Conjunction'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Noun'}, {'input': 'kalmış', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalmış', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalmış', 'root': 'kal', 'type': 'Noun'}]"
şarkısız eşikler,"[{'input': 'şarkısız', 'root': 'şarkı', 'type': 'Noun'}, {'input': 'eşikler', 'root': 'eşiklemek', 'type': 'Verb'}, {'input': 'eşikler', 'root': 'eşiklemek', 'type': 'Verb'}, {'input': 'eşikler', 'root': 'eşik', 'type': 'Noun'}, {'input': 'eşikler', 'root': 'eşik', 'type': 'Noun'}]"
öyle şey var,"[{'input': 'öyle', 'root': 'öyle', 'type': 'Interjection'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adverb'}, {'input': 'öyle', 'root': 'Ö', 'type': 'Noun'}, {'input': 'şey', 'root': 'şey', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
evlerden birinde,"[{'input': 'evlerden', 'root': 'ev', 'type': 'Noun'}, {'input': 'birinde', 'root': 'biri', 'type': 'Pronoun'}, {'input': 'birinde', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birinde', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birinde', 'root': 'bir', 'type': 'Numeral'}, {'input': 'birinde', 'root': 'bir', 'type': 'Numeral'}]"
öyle pencere,"[{'input': 'öyle', 'root': 'öyle', 'type': 'Interjection'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adverb'}, {'input': 'öyle', 'root': 'Ö', 'type': 'Noun'}, {'input': 'pencere', 'root': 'pencere', 'type': 'Noun'}]"
öyle cam önü,"[{'input': 'öyle', 'root': 'öyle', 'type': 'Interjection'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adverb'}, {'input': 'öyle', 'root': 'Ö', 'type': 'Noun'}, {'input': 'cam', 'root': 'cam', 'type': 'Adjective'}, {'input': 'cam', 'root': 'cam', 'type': 'Noun'}, {'input': 'önü', 'root': 'ön', 'type': 'Noun'}, {'input': 'önü', 'root': 'ön', 'type': 'Noun'}, {'input': 'önü', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önü', 'root': 'ön', 'type': 'Adjective'}]"
baktırıyor kendine,"[{'input': 'baktırıyor', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'kendine', 'root': 'kendi', 'type': 'Pronoun'}, {'input': 'kendine', 'root': 'kendi', 'type': 'Pronoun'}]"
sokakta satıcı sesi,"[{'input': 'sokakta', 'root': 'sokak', 'type': 'Noun'}, {'input': 'sokakta', 'root': 'Sokak', 'type': 'Noun'}, {'input': 'satıcı', 'root': 'satmak', 'type': 'Verb'}, {'input': 'satıcı', 'root': 'satıcı', 'type': 'Noun'}, {'input': 'satıcı', 'root': 'satmak', 'type': 'Verb'}, {'input': 'satıcı', 'root': 'satı', 'type': 'Adjective'}, {'input': 'satıcı', 'root': 'satı', 'type': 'Noun'}, {'input': 'sesi', 'root': 'se', 'type': 'Noun'}, {'input': 'sesi', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesi', 'root': 'ses', 'type': 'Noun'}]"
çiçekçikadınlar,[]
kim alır çiçek sokağın kızlarına kadınlarına,"[{'input': 'kim', 'root': 'kim', 'type': 'Conjunction'}, {'input': 'kim', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'alır', 'root': 'almak', 'type': 'Verb'}, {'input': 'alır', 'root': 'almak', 'type': 'Verb'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'sokağın', 'root': 'sokak', 'type': 'Noun'}, {'input': 'sokağın', 'root': 'sokak', 'type': 'Noun'}, {'input': 'kızlarına', 'root': 'kız', 'type': 'Noun'}, {'input': 'kızlarına', 'root': 'kız', 'type': 'Noun'}, {'input': 'kızlarına', 'root': 'kız', 'type': 'Noun'}, {'input': 'kızlarına', 'root': 'kız', 'type': 'Noun'}, {'input': 'kadınlarına', 'root': 'kadın', 'type': 'Noun'}, {'input': 'kadınlarına', 'root': 'kadın', 'type': 'Noun'}, {'input': 'kadınlarına', 'root': 'kadın', 'type': 'Noun'}, {'input': 'kadınlarına', 'root': 'kadın', 'type': 'Noun'}, {'input': 'kadınlarına', 'root': 'kadın', 'type': 'Adjective'}, {'input': 'kadınlarına', 'root': 'kadın', 'type': 'Adjective'}, {'input': 'kadınlarına', 'root': 'kadın', 'type': 'Adjective'}, {'input': 'kadınlarına', 'root': 'kadın', 'type': 'Adjective'}]"
unutulmuş sabahı selamlayan rüzgârın kımıldattığı perde,"[{'input': 'unutulmuş', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'unutulmuş', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'sabahı', 'root': 'sabah', 'type': 'Noun'}, {'input': 'sabahı', 'root': 'sabah', 'type': 'Noun'}, {'input': 'sabahı', 'root': 'Sabah', 'type': 'Noun'}, {'input': 'sabahı', 'root': 'Sabah', 'type': 'Noun'}, {'input': 'selamlayan', 'root': 'selamlamak', 'type': 'Verb'}, {'input': 'rüzgârın', 'root': 'rüzgâr', 'type': 'Noun'}, {'input': 'rüzgârın', 'root': 'rüzgâr', 'type': 'Noun'}, {'input': 'rüzgârın', 'root': 'Rüzgâr', 'type': 'Noun'}, {'input': 'rüzgârın', 'root': 'Rüzgâr', 'type': 'Noun'}, {'input': 'kımıldattığı', 'root': 'kımıldamak', 'type': 'Verb'}, {'input': 'kımıldattığı', 'root': 'kımıldamak', 'type': 'Verb'}, {'input': 'kımıldattığı', 'root': 'kımıldamak', 'type': 'Verb'}, {'input': 'perde', 'root': 'Per', 'type': 'Noun'}, {'input': 'perde', 'root': 'per', 'type': 'Noun'}, {'input': 'perde', 'root': 'perde', 'type': 'Noun'}]"
perde kımıldadıkça,"[{'input': 'perde', 'root': 'Per', 'type': 'Noun'}, {'input': 'perde', 'root': 'per', 'type': 'Noun'}, {'input': 'perde', 'root': 'perde', 'type': 'Noun'}, {'input': 'kımıldadıkça', 'root': 'kımıldamak', 'type': 'Verb'}]"
sokağa yayılan karanfilin kokusu,"[{'input': 'sokağa', 'root': 'sokak', 'type': 'Noun'}, {'input': 'yayılan', 'root': 'yayılmak', 'type': 'Verb'}, {'input': 'yayılan', 'root': 'yaymak', 'type': 'Verb'}, {'input': 'karanfilin', 'root': 'karanfil', 'type': 'Noun'}, {'input': 'karanfilin', 'root': 'karanfil', 'type': 'Noun'}, {'input': 'kokusu', 'root': 'koku', 'type': 'Noun'}]"
gelen geçeni selamlıyor karanfil,"[{'input': 'gelen', 'root': 'gelen', 'type': 'Adjective'}, {'input': 'gelen', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelen', 'root': 'gele', 'type': 'Noun'}, {'input': 'gelen', 'root': 'ge', 'type': 'Noun'}, {'input': 'geçeni', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçeni', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçeni', 'root': 'geçen', 'type': 'Adjective'}, {'input': 'geçeni', 'root': 'geçen', 'type': 'Adjective'}, {'input': 'selamlıyor', 'root': 'selamlamak', 'type': 'Verb'}, {'input': 'karanfil', 'root': 'karanfil', 'type': 'Noun'}]"
saksıda,"[{'input': 'saksıda', 'root': 'saksı', 'type': 'Noun'}, {'input': 'saksıda', 'root': 'sak', 'type': 'Adjective'}, {'input': 'saksıda', 'root': 'sak', 'type': 'Noun'}]"
kadın elinden,"[{'input': 'kadın', 'root': 'kadın', 'type': 'Adjective'}, {'input': 'kadın', 'root': 'kadı', 'type': 'Noun'}, {'input': 'kadın', 'root': 'kadın', 'type': 'Noun'}, {'input': 'elinden', 'root': 'el', 'type': 'Noun'}, {'input': 'elinden', 'root': 'el', 'type': 'Noun'}, {'input': 'elinden', 'root': 'elinden', 'type': 'Noun'}]"
kimbilir erkektir fidesini getiren belki,"[{'input': 'kimbilir', 'root': 'kimbilir', 'type': 'Noun'}, {'input': 'erkektir', 'root': 'erkek', 'type': 'Adjective'}, {'input': 'erkektir', 'root': 'erkek', 'type': 'Noun'}, {'input': 'erkektir', 'root': 'Erkek', 'type': 'Noun'}, {'input': 'fidesini', 'root': 'fide', 'type': 'Noun'}, {'input': 'getiren', 'root': 'getirmek', 'type': 'Verb'}, {'input': 'belki', 'root': 'belki', 'type': 'Conjunction'}, {'input': 'belki', 'root': 'belki', 'type': 'Adverb'}, {'input': 'belki', 'root': 'Belki', 'type': 'Noun'}]"
asla çiçek değilsin kadın asla,"[{'input': 'asla', 'root': 'asla', 'type': 'Adverb'}, {'input': 'asla', 'root': 'As', 'type': 'Noun'}, {'input': 'asla', 'root': 'as', 'type': 'Noun'}, {'input': 'asla', 'root': 'asıl', 'type': 'Noun'}, {'input': 'asla', 'root': 'as', 'type': 'Adjective'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'değilsin', 'root': 'değil', 'type': 'Verb'}, {'input': 'değilsin', 'root': 'değmek', 'type': 'Verb'}, {'input': 'kadın', 'root': 'kadın', 'type': 'Adjective'}, {'input': 'kadın', 'root': 'kadı', 'type': 'Noun'}, {'input': 'kadın', 'root': 'kadın', 'type': 'Noun'}, {'input': 'asla', 'root': 'asla', 'type': 'Adverb'}, {'input': 'asla', 'root': 'As', 'type': 'Noun'}, {'input': 'asla', 'root': 'as', 'type': 'Noun'}, {'input': 'asla', 'root': 'asıl', 'type': 'Noun'}, {'input': 'asla', 'root': 'as', 'type': 'Adjective'}]"
