original_line,processed
"Tüm acılar kederlerle birlikte orada,","[{'input': 'Tüm', 'root': 'tüm', 'type': 'Adjective'}, {'input': 'Tüm', 'root': 'tüm', 'type': 'Determiner'}, {'input': 'Tüm', 'root': 'tüm', 'type': 'Noun'}, {'input': 'acılar', 'root': 'acı', 'type': 'Noun'}, {'input': 'acılar', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acılar', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acılar', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acılar', 'root': 'acı', 'type': 'Noun'}, {'input': 'acılar', 'root': 'A', 'type': 'Noun'}, {'input': 'acılar', 'root': 'A', 'type': 'Noun'}, {'input': 'kederlerle', 'root': 'keder', 'type': 'Noun'}, {'input': 'birlikte', 'root': 'birlikte', 'type': 'PostPositive'}, {'input': 'birlikte', 'root': 'birlikte', 'type': 'Adverb'}, {'input': 'birlikte', 'root': 'Birlik', 'type': 'Noun'}, {'input': 'birlikte', 'root': 'birlik', 'type': 'Noun'}, {'input': 'birlikte', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birlikte', 'root': 'bir', 'type': 'Numeral'}, {'input': 'birlikte', 'root': 'birlik', 'type': 'Adjective'}, {'input': 'birlikte', 'root': 'bir', 'type': 'Numeral'}, {'input': 'orada', 'root': 'ora', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"çiçekler seninle sevinçli,","[{'input': 'çiçekler', 'root': 'çiçeklemek', 'type': 'Verb'}, {'input': 'çiçekler', 'root': 'çiçeklemek', 'type': 'Verb'}, {'input': 'çiçekler', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçekler', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'çiçekler', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçekler', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'seninle', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sevinçli', 'root': 'Sevinç', 'type': 'Noun'}, {'input': 'sevinçli', 'root': 'sevinç', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Evren fark ederken senin yüceliğini,","[{'input': 'Evren', 'root': 'evre', 'type': 'Noun'}, {'input': 'Evren', 'root': 'evren', 'type': 'Noun'}, {'input': 'Evren', 'root': 'Evren', 'type': 'Noun'}, {'input': 'fark', 'root': 'fark', 'type': 'Noun'}, {'input': 'ederken', 'root': 'etmek', 'type': 'Verb'}, {'input': 'ederken', 'root': 'eder', 'type': 'Noun'}, {'input': 'senin', 'root': 'Se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'yüceliğini', 'root': 'yüce', 'type': 'Adjective'}, {'input': 'yüceliğini', 'root': 'yüce', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Çıkar sahneye alkışlarla çifte büyücü.,"[{'input': 'Çıkar', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'Çıkar', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'Çıkar', 'root': 'çıkarmak', 'type': 'Verb'}, {'input': 'Çıkar', 'root': 'çıkar', 'type': 'Noun'}, {'input': 'sahneye', 'root': 'sahne', 'type': 'Noun'}, {'input': 'alkışlarla', 'root': 'alkış', 'type': 'Noun'}, {'input': 'çifte', 'root': 'çifte', 'type': 'Adjective'}, {'input': 'çifte', 'root': 'çift', 'type': 'Noun'}, {'input': 'çifte', 'root': 'çifte', 'type': 'Noun'}, {'input': 'çifte', 'root': 'çift', 'type': 'Adjective'}, {'input': 'büyücü', 'root': 'büyücü', 'type': 'Noun'}, {'input': 'büyücü', 'root': 'büyü', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Tanrıçam! Ah, yıkıp geçtin bizi,","[{'input': 'Tanrıçam', 'root': 'tanrıça', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': 'Ah', 'root': 'ah', 'type': 'Interjection'}, {'input': 'Ah', 'root': 'ah', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'yıkıp', 'root': 'yıkmak', 'type': 'Verb'}, {'input': 'geçtin', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçtin', 'root': 'Geçti', 'type': 'Noun'}, {'input': 'geçtin', 'root': 'geç', 'type': 'Adjective'}, {'input': 'bizi', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Evet, kim bize senin içten bakabilir ki?","[{'input': 'Evet', 'root': 'evet', 'type': 'Adverb'}, {'input': 'Evet', 'root': 'evet', 'type': 'Interjection'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kim', 'root': 'kim', 'type': 'Conjunction'}, {'input': 'kim', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}, {'input': 'senin', 'root': 'Se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'içten', 'root': 'içten', 'type': 'Adjective'}, {'input': 'içten', 'root': 'içten', 'type': 'Adverb'}, {'input': 'içten', 'root': 'iç', 'type': 'Noun'}, {'input': 'içten', 'root': 'İçten', 'type': 'Noun'}, {'input': 'içten', 'root': 'iç', 'type': 'Adjective'}, {'input': 'bakabilir', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'bakabilir', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'ki', 'root': 'ki', 'type': 'Conjunction'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
"Konuşursun güllerle, leylaklarla sen,","[{'input': 'Konuşursun', 'root': 'konuşmak', 'type': 'Verb'}, {'input': 'güllerle', 'root': 'gül', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'leylaklarla', 'root': 'Leylâk', 'type': 'Noun'}, {'input': 'leylaklarla', 'root': 'leylâk', 'type': 'Noun'}, {'input': 'sen', 'root': 'se', 'type': 'Noun'}, {'input': 'sen', 'root': 'sen', 'type': 'Pronoun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Alçakgönüllü kekiklerle koklaşırken.,"[{'input': 'Alçakgönüllü', 'root': 'alçakgönüllü', 'type': 'Adjective'}, {'input': 'kekiklerle', 'root': 'kekik', 'type': 'Noun'}, {'input': 'koklaşırken', 'root': 'kok', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Gelince zaman, çıkarır bağrından doğa ana,","[{'input': 'Gelince', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'Gelince', 'root': 'gelin', 'type': 'Noun'}, {'input': 'zaman', 'root': 'zaman', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'çıkarır', 'root': 'çıkarmak', 'type': 'Verb'}, {'input': 'çıkarır', 'root': 'çıkarmak', 'type': 'Verb'}, {'input': 'bağrından', 'root': 'bağır', 'type': 'Noun'}, {'input': 'bağrından', 'root': 'bağır', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': 'ana', 'root': 'ana', 'type': 'Adjective'}, {'input': 'ana', 'root': 'ana', 'type': 'Interjection'}, {'input': 'ana', 'root': 'anmak', 'type': 'Verb'}, {'input': 'ana', 'root': 'an', 'type': 'Noun'}, {'input': 'ana', 'root': 'ana', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Yapraklarına sinmiş harika kokularınla,","[{'input': 'Yapraklarına', 'root': 'Yaprak', 'type': 'Noun'}, {'input': 'Yapraklarına', 'root': 'Yaprak', 'type': 'Noun'}, {'input': 'Yapraklarına', 'root': 'Yaprak', 'type': 'Noun'}, {'input': 'Yapraklarına', 'root': 'Yaprak', 'type': 'Noun'}, {'input': 'Yapraklarına', 'root': 'yaprak', 'type': 'Noun'}, {'input': 'Yapraklarına', 'root': 'yaprak', 'type': 'Noun'}, {'input': 'Yapraklarına', 'root': 'yaprak', 'type': 'Noun'}, {'input': 'Yapraklarına', 'root': 'yaprak', 'type': 'Noun'}, {'input': 'sinmiş', 'root': 'sinmek', 'type': 'Verb'}, {'input': 'sinmiş', 'root': 'sinmek', 'type': 'Verb'}, {'input': 'sinmiş', 'root': 'si', 'type': 'Noun'}, {'input': 'sinmiş', 'root': 'sin', 'type': 'Noun'}, {'input': 'sinmiş', 'root': 'sin', 'type': 'Noun'}, {'input': 'harika', 'root': 'harika', 'type': 'Interjection'}, {'input': 'harika', 'root': 'harika', 'type': 'Adjective'}, {'input': 'harika', 'root': 'Harika', 'type': 'Noun'}, {'input': 'kokularınla', 'root': 'koku', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Gözlerin, ah, söyler bize derin sevincini,","[{'input': 'Gözlerin', 'root': 'göz', 'type': 'Noun'}, {'input': 'Gözlerin', 'root': 'göz', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ah', 'root': 'ah', 'type': 'Interjection'}, {'input': 'ah', 'root': 'ah', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'söyler', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'söyler', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'söyler', 'root': 'Söyler', 'type': 'Noun'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}, {'input': 'derin', 'root': 'derin', 'type': 'Adjective'}, {'input': 'derin', 'root': 'dermek', 'type': 'Verb'}, {'input': 'derin', 'root': 'deri', 'type': 'Noun'}, {'input': 'derin', 'root': 'derin', 'type': 'Noun'}, {'input': 'derin', 'root': 'deri', 'type': 'Adjective'}, {'input': 'sevincini', 'root': 'sevinç', 'type': 'Noun'}, {'input': 'sevincini', 'root': 'sevinç', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Mutludur artık şey, sarhoş eden havanla.","[{'input': 'Mutludur', 'root': 'mutlu', 'type': 'Adjective'}, {'input': 'Mutludur', 'root': 'Mut', 'type': 'Noun'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'şey', 'root': 'şey', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'sarhoş', 'root': 'sarhoş', 'type': 'Adjective'}, {'input': 'sarhoş', 'root': 'sarhoş', 'type': 'Adverb'}, {'input': 'eden', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eden', 'root': 'E', 'type': 'Noun'}, {'input': 'eden', 'root': 'ede', 'type': 'Noun'}, {'input': 'havanla', 'root': 'hava', 'type': 'Noun'}, {'input': 'havanla', 'root': 'havan', 'type': 'Noun'}, {'input': 'havanla', 'root': 'hava', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
26.Temmuz.1820,"[{'input': '26.', 'root': '26.', 'type': 'Numeral'}, {'input': '26.', 'root': '26.', 'type': 'Numeral'}, {'input': 'Temmuz', 'root': 'temmuz', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '1820', 'root': '1820', 'type': 'Numeral'}]"
Türkçesi: Ömer AKŞAHAN,"[{'input': 'Türkçesi', 'root': 'Türkçesi', 'type': 'Adverb'}, {'input': 'Türkçesi', 'root': 'Türkçe', 'type': 'Noun'}, {'input': ':', 'root': ':', 'type': 'Punctuation'}, {'input': 'Ömer', 'root': 'Ömer', 'type': 'Noun'}]"
Gün battı,"[{'input': 'Gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'battı', 'root': 'batmak', 'type': 'Verb'}, {'input': 'battı', 'root': 'bat', 'type': 'Noun'}]"
Yer uyudu.,"[{'input': 'Yer', 'root': 'yemek', 'type': 'Verb'}, {'input': 'Yer', 'root': 'yermek', 'type': 'Verb'}, {'input': 'Yer', 'root': 'yer', 'type': 'Noun'}, {'input': 'uyudu', 'root': 'uyumak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Gün battı,"[{'input': 'Gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'battı', 'root': 'batmak', 'type': 'Verb'}, {'input': 'battı', 'root': 'bat', 'type': 'Noun'}]"
Yer uyudu.,"[{'input': 'Yer', 'root': 'yemek', 'type': 'Verb'}, {'input': 'Yer', 'root': 'yermek', 'type': 'Verb'}, {'input': 'Yer', 'root': 'yer', 'type': 'Noun'}, {'input': 'uyudu', 'root': 'uyumak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Doğa suskun,"[{'input': 'Doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'Doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'Doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': 'suskun', 'root': 'suskun', 'type': 'Adjective'}, {'input': 'suskun', 'root': 'suskun', 'type': 'Adverb'}, {'input': 'suskun', 'root': 'susku', 'type': 'Noun'}]"
Doğa canlı.,"[{'input': 'Doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'Doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'Doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': 'canlı', 'root': 'canlı', 'type': 'Adjective'}, {'input': 'canlı', 'root': 'canlı', 'type': 'Adverb'}, {'input': 'canlı', 'root': 'canlı', 'type': 'Noun'}, {'input': 'canlı', 'root': 'Can', 'type': 'Noun'}, {'input': 'canlı', 'root': 'can', 'type': 'Noun'}, {'input': 'canlı', 'root': 'can', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Şanlı kahramanı bekler,"[{'input': 'Şanlı', 'root': 'şan', 'type': 'Noun'}, {'input': 'kahramanı', 'root': 'kahraman', 'type': 'Noun'}, {'input': 'kahramanı', 'root': 'kahraman', 'type': 'Noun'}, {'input': 'kahramanı', 'root': 'kahraman', 'type': 'Adjective'}, {'input': 'kahramanı', 'root': 'kahraman', 'type': 'Adjective'}, {'input': 'bekler', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'bekler', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'bekler', 'root': 'bek', 'type': 'Noun'}, {'input': 'bekler', 'root': 'bek', 'type': 'Adjective'}, {'input': 'bekler', 'root': 'bek', 'type': 'Adjective'}, {'input': 'bekler', 'root': 'bek', 'type': 'Noun'}]"
"Yalnızlık ölüm,","[{'input': 'Yalnızlık', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'Yalnızlık', 'root': 'yalnız', 'type': 'Noun'}, {'input': 'ölüm', 'root': 'ölüm', 'type': 'Interjection'}, {'input': 'ölüm', 'root': 'ölü', 'type': 'Noun'}, {'input': 'ölüm', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'ölüm', 'root': 'ölü', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Sessizlik feryat sanki…,"[{'input': 'Sessizlik', 'root': 'sessiz', 'type': 'Noun'}, {'input': 'Sessizlik', 'root': 'ses', 'type': 'Noun'}, {'input': 'feryat', 'root': 'feryat', 'type': 'Noun'}, {'input': 'sanki', 'root': 'sanki', 'type': 'Adverb'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
"Akşam ufku,","[{'input': 'Akşam', 'root': 'akşam', 'type': 'Noun'}, {'input': 'ufku', 'root': 'ufuk', 'type': 'Noun'}, {'input': 'ufku', 'root': 'ufuk', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Tepeler arasında,","[{'input': 'Tepeler', 'root': 'tepmek', 'type': 'Verb'}, {'input': 'Tepeler', 'root': 'tepelemek', 'type': 'Verb'}, {'input': 'Tepeler', 'root': 'tepelemek', 'type': 'Verb'}, {'input': 'Tepeler', 'root': 'tepe', 'type': 'Noun'}, {'input': 'Tepeler', 'root': 'tepe', 'type': 'Noun'}, {'input': 'arasında', 'root': 'ara', 'type': 'Noun'}, {'input': 'arasında', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arasında', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arasında', 'root': 'ara', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
savaş sonrasında,"[{'input': 'savaş', 'root': 'savaş', 'type': 'Noun'}, {'input': 'savaş', 'root': 'savaşmak', 'type': 'Verb'}, {'input': 'sonrasında', 'root': 'sonra', 'type': 'Noun'}, {'input': 'sonrasında', 'root': 'sonra', 'type': 'PostPositive'}]"
Ölüm uykusuna dalmış,"[{'input': 'Ölüm', 'root': 'ölüm', 'type': 'Interjection'}, {'input': 'Ölüm', 'root': 'ölü', 'type': 'Noun'}, {'input': 'Ölüm', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'Ölüm', 'root': 'ölü', 'type': 'Adjective'}, {'input': 'uykusuna', 'root': 'uyku', 'type': 'Noun'}, {'input': 'dalmış', 'root': 'dalmak', 'type': 'Verb'}, {'input': 'dalmış', 'root': 'dalmak', 'type': 'Verb'}, {'input': 'dalmış', 'root': 'dal', 'type': 'Adjective'}, {'input': 'dalmış', 'root': 'dal', 'type': 'Noun'}]"
öylece kalakalmış!,"[{'input': 'öylece', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'öylece', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'kalakalmış', 'root': 'kalakalmak', 'type': 'Verb'}, {'input': 'kalakalmış', 'root': 'kalakalmak', 'type': 'Verb'}, {'input': 'kalakalmış', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalakalmış', 'root': 'kalmak', 'type': 'Verb'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
Güzel kadının yüzünde,"[{'input': 'Güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'Güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'Güzel', 'root': 'güzel', 'type': 'Noun'}, {'input': 'kadının', 'root': 'kadı', 'type': 'Noun'}, {'input': 'kadının', 'root': 'kadı', 'type': 'Noun'}, {'input': 'kadının', 'root': 'kadın', 'type': 'Noun'}, {'input': 'kadının', 'root': 'kadın', 'type': 'Noun'}, {'input': 'kadının', 'root': 'kadın', 'type': 'Adjective'}, {'input': 'kadının', 'root': 'kadın', 'type': 'Adjective'}, {'input': 'yüzünde', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzünde', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzünde', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'yüzünde', 'root': 'yüz', 'type': 'Numeral'}]"
Kara peçe duran,"[{'input': 'Kara', 'root': 'kara', 'type': 'Adjective'}, {'input': 'Kara', 'root': 'karmak', 'type': 'Verb'}, {'input': 'Kara', 'root': 'karamak', 'type': 'Verb'}, {'input': 'Kara', 'root': 'kar', 'type': 'Noun'}, {'input': 'Kara', 'root': 'kâr', 'type': 'Noun'}, {'input': 'Kara', 'root': 'kara', 'type': 'Noun'}, {'input': 'peçe', 'root': 'peç', 'type': 'Noun'}, {'input': 'peçe', 'root': 'peçe', 'type': 'Noun'}, {'input': 'duran', 'root': 'durmak', 'type': 'Verb'}]"
Bulutlar arasından,"[{'input': 'Bulutlar', 'root': 'bulut', 'type': 'Noun'}, {'input': 'Bulutlar', 'root': 'bulut', 'type': 'Noun'}, {'input': 'arasından', 'root': 'ara', 'type': 'Noun'}, {'input': 'arasından', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arasından', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arasından', 'root': 'ara', 'type': 'Adjective'}]"
Yer yüzüne an,"[{'input': 'Yer', 'root': 'yemek', 'type': 'Verb'}, {'input': 'Yer', 'root': 'yermek', 'type': 'Verb'}, {'input': 'Yer', 'root': 'yer', 'type': 'Noun'}, {'input': 'yüzüne', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzüne', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzüne', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'yüzüne', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'an', 'root': 'anmak', 'type': 'Verb'}, {'input': 'an', 'root': 'an', 'type': 'Noun'}]"
Göründü ay dede!,"[{'input': 'Göründü', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'Göründü', 'root': 'görü', 'type': 'Noun'}, {'input': 'ay', 'root': 'ay', 'type': 'Interjection'}, {'input': 'ay', 'root': 'aymak', 'type': 'Verb'}, {'input': 'ay', 'root': 'Ay', 'type': 'Noun'}, {'input': 'ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'dede', 'root': 'dede', 'type': 'Interjection'}, {'input': 'dede', 'root': 'de', 'type': 'Noun'}, {'input': 'dede', 'root': 'dede', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
Engin denizde,"[{'input': 'Engin', 'root': 'engin', 'type': 'Adjective'}, {'input': 'Engin', 'root': 'engin', 'type': 'Noun'}, {'input': 'denizde', 'root': 'de', 'type': 'Noun'}, {'input': 'denizde', 'root': 'deniz', 'type': 'Noun'}]"
Azgın dalgalardan,"[{'input': 'Azgın', 'root': 'azgın', 'type': 'Adjective'}, {'input': 'dalgalardan', 'root': 'dalga', 'type': 'Noun'}, {'input': 'dalgalardan', 'root': 'Dalga', 'type': 'Noun'}]"
Korunmaya çalışan tuhaf tekne,"[{'input': 'Korunmaya', 'root': 'korumak', 'type': 'Verb'}, {'input': 'Korunmaya', 'root': 'korumak', 'type': 'Verb'}, {'input': 'çalışan', 'root': 'çalışmak', 'type': 'Verb'}, {'input': 'tuhaf', 'root': 'tuhaf', 'type': 'Adjective'}, {'input': 'tuhaf', 'root': 'tuhaf', 'type': 'Interjection'}, {'input': 'tekne', 'root': 'tekne', 'type': 'Noun'}]"
Yıldızlar…,"[{'input': 'Yıldızlar', 'root': 'yıldızlamak', 'type': 'Verb'}, {'input': 'Yıldızlar', 'root': 'yıldızlamak', 'type': 'Verb'}, {'input': 'Yıldızlar', 'root': 'yıldız', 'type': 'Noun'}, {'input': 'Yıldızlar', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'Yıldızlar', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'Yıldızlar', 'root': 'yıldız', 'type': 'Noun'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
mum ışığı solgun titrek,"[{'input': 'mum', 'root': 'mum', 'type': 'Noun'}, {'input': 'ışığı', 'root': 'ışık', 'type': 'Noun'}, {'input': 'ışığı', 'root': 'ışık', 'type': 'Noun'}, {'input': 'solgun', 'root': 'solgun', 'type': 'Adjective'}, {'input': 'titrek', 'root': 'titrek', 'type': 'Adjective'}]"
yavru kuş ürkek şimdi,"[{'input': 'yavru', 'root': 'yavru', 'type': 'Noun'}, {'input': 'kuş', 'root': 'kuş', 'type': 'Noun'}, {'input': 'ürkek', 'root': 'ürkek', 'type': 'Adjective'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}]"
Yıldızlar…,"[{'input': 'Yıldızlar', 'root': 'yıldızlamak', 'type': 'Verb'}, {'input': 'Yıldızlar', 'root': 'yıldızlamak', 'type': 'Verb'}, {'input': 'Yıldızlar', 'root': 'yıldız', 'type': 'Noun'}, {'input': 'Yıldızlar', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'Yıldızlar', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'Yıldızlar', 'root': 'yıldız', 'type': 'Noun'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
şimşek çakması,"[{'input': 'şimşek', 'root': 'Şimşek', 'type': 'Noun'}, {'input': 'şimşek', 'root': 'şimşek', 'type': 'Noun'}, {'input': 'çakması', 'root': 'çakma', 'type': 'Noun'}, {'input': 'çakması', 'root': 'çakmak', 'type': 'Verb'}, {'input': 'çakması', 'root': 'çakma', 'type': 'Adjective'}]"
ardından korkunun kahkahası.,"[{'input': 'ardından', 'root': 'ardından', 'type': 'Adverb'}, {'input': 'ardından', 'root': 'art', 'type': 'Noun'}, {'input': 'ardından', 'root': 'art', 'type': 'Noun'}, {'input': 'ardından', 'root': 'art', 'type': 'Adjective'}, {'input': 'ardından', 'root': 'art', 'type': 'Adjective'}, {'input': 'korkunun', 'root': 'korku', 'type': 'Noun'}, {'input': 'korkunun', 'root': 'korku', 'type': 'Noun'}, {'input': 'kahkahası', 'root': 'kahkaha', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Kuzgunun, baykuşun yuvası güzel ülke şimdi.","[{'input': 'Kuzgunun', 'root': 'kuzgun', 'type': 'Noun'}, {'input': 'Kuzgunun', 'root': 'kuzgun', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'baykuşun', 'root': 'baykuş', 'type': 'Noun'}, {'input': 'baykuşun', 'root': 'baykuş', 'type': 'Noun'}, {'input': 'yuvası', 'root': 'yuva', 'type': 'Noun'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}, {'input': 'ülke', 'root': 'ülke', 'type': 'Noun'}, {'input': 'ülke', 'root': 'Ülke', 'type': 'Noun'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Taşıyla toprağıyla bize yabancı.,"[{'input': 'Taşıyla', 'root': 'taş', 'type': 'Noun'}, {'input': 'Taşıyla', 'root': 'taş', 'type': 'Adjective'}, {'input': 'toprağıyla', 'root': 'toprak', 'type': 'Noun'}, {'input': 'toprağıyla', 'root': 'toprak', 'type': 'Adjective'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}, {'input': 'yabancı', 'root': 'yabancı', 'type': 'Adjective'}, {'input': 'yabancı', 'root': 'yaban', 'type': 'Adjective'}, {'input': 'yabancı', 'root': 'yaban', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
canız,"[{'input': 'canız', 'root': 'can', 'type': 'Adjective'}, {'input': 'canız', 'root': 'Can', 'type': 'Noun'}, {'input': 'canız', 'root': 'can', 'type': 'Noun'}]"
