original_line,processed
Böyle hayat geçer,"[{'input': 'Böyle', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'Böyle', 'root': 'böyle', 'type': 'Adverb'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'geçer', 'root': 'geçer', 'type': 'Adjective'}, {'input': 'geçer', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçer', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçer', 'root': 'geçer', 'type': 'Noun'}]"
Saatler birbirine uymuyor,"[{'input': 'Saatler', 'root': 'saat', 'type': 'Noun'}, {'input': 'Saatler', 'root': 'saat', 'type': 'Noun'}, {'input': 'birbirine', 'root': 'birbiri', 'type': 'Pronoun'}, {'input': 'uymuyor', 'root': 'uymak', 'type': 'Verb'}]"
Kimse kimseyi duymuyor,"[{'input': 'Kimse', 'root': 'kimse', 'type': 'Noun'}, {'input': 'Kimse', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'Kimse', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'kimseyi', 'root': 'kimse', 'type': 'Noun'}, {'input': 'kimseyi', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'duymuyor', 'root': 'duymak', 'type': 'Verb'}]"
Gönül bunlarla doymuyor,"[{'input': 'Gönül', 'root': 'Gönül', 'type': 'Noun'}, {'input': 'Gönül', 'root': 'gönül', 'type': 'Noun'}, {'input': 'bunlarla', 'root': 'bu', 'type': 'Pronoun'}, {'input': 'bunlarla', 'root': 'bun', 'type': 'Noun'}, {'input': 'doymuyor', 'root': 'doymak', 'type': 'Verb'}]"
Böle hayat geçer,"[{'input': 'Böle', 'root': 'bölmek', 'type': 'Verb'}, {'input': 'Böle', 'root': 'böle', 'type': 'Noun'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'geçer', 'root': 'geçer', 'type': 'Adjective'}, {'input': 'geçer', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçer', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçer', 'root': 'geçer', 'type': 'Noun'}]"
çekilmez hayat öyküsü,"[{'input': 'çekilmez', 'root': 'çekilmek', 'type': 'Verb'}, {'input': 'çekilmez', 'root': 'çekilmek', 'type': 'Verb'}, {'input': 'çekilmez', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'çekilmez', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'öyküsü', 'root': 'öykü', 'type': 'Noun'}]"
Kaybolmuş rengi süsü,"[{'input': 'Kaybolmuş', 'root': 'kaybolmak', 'type': 'Verb'}, {'input': 'Kaybolmuş', 'root': 'kaybolmak', 'type': 'Verb'}, {'input': 'rengi', 'root': 'renk', 'type': 'Noun'}, {'input': 'rengi', 'root': 'renk', 'type': 'Noun'}, {'input': 'süsü', 'root': 'süs', 'type': 'Noun'}, {'input': 'süsü', 'root': 'süs', 'type': 'Noun'}]"
Olmayalım ömür törpüsü,"[{'input': 'Olmayalım', 'root': 'olmak', 'type': 'Verb'}, {'input': 'ömür', 'root': 'Ömür', 'type': 'Noun'}, {'input': 'ömür', 'root': 'ömür', 'type': 'Noun'}, {'input': 'törpüsü', 'root': 'törpü', 'type': 'Noun'}]"
Böyle hayat geçer,"[{'input': 'Böyle', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'Böyle', 'root': 'böyle', 'type': 'Adverb'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'geçer', 'root': 'geçer', 'type': 'Adjective'}, {'input': 'geçer', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçer', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçer', 'root': 'geçer', 'type': 'Noun'}]"
Adem Durmazer,"[{'input': 'Adem', 'root': 'âdem', 'type': 'Noun'}, {'input': 'Adem', 'root': 'adem', 'type': 'Noun'}, {'input': 'Adem', 'root': 'Âdem', 'type': 'Noun'}]"
"Anadan,babadan kalmadı miras,","[{'input': 'Anadan', 'root': 'ana', 'type': 'Noun'}, {'input': 'Anadan', 'root': 'ana', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'babadan', 'root': 'baba', 'type': 'Noun'}, {'input': 'babadan', 'root': 'baba', 'type': 'Adjective'}, {'input': 'kalmadı', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'miras', 'root': 'miras', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Rahmetlik olunca tutuluyor yas,","[{'input': 'Rahmetlik', 'root': 'rahmetlik', 'type': 'Adjective'}, {'input': 'Rahmetlik', 'root': 'rahmetlik', 'type': 'Noun'}, {'input': 'Rahmetlik', 'root': 'rahmet', 'type': 'Noun'}, {'input': 'Rahmetlik', 'root': 'Rahmet', 'type': 'Noun'}, {'input': 'olunca', 'root': 'olmak', 'type': 'Verb'}, {'input': 'tutuluyor', 'root': 'tutulmak', 'type': 'Verb'}, {'input': 'tutuluyor', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'yas', 'root': 'yasmak', 'type': 'Verb'}, {'input': 'yas', 'root': 'yas', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Çöpleri toplarken kasılıyor kas,","[{'input': 'Çöpleri', 'root': 'çöp', 'type': 'Noun'}, {'input': 'Çöpleri', 'root': 'çöp', 'type': 'Noun'}, {'input': 'Çöpleri', 'root': 'çöp', 'type': 'Noun'}, {'input': 'Çöpleri', 'root': 'çöp', 'type': 'Noun'}, {'input': 'toplarken', 'root': 'toplamak', 'type': 'Verb'}, {'input': 'toplarken', 'root': 'top', 'type': 'Noun'}, {'input': 'toplarken', 'root': 'top', 'type': 'Adjective'}, {'input': 'kasılıyor', 'root': 'kasmak', 'type': 'Verb'}, {'input': 'kas', 'root': 'kasmak', 'type': 'Verb'}, {'input': 'kas', 'root': 'kas', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Dramatik hayat yaşamaktayız.,"[{'input': 'Dramatik', 'root': 'dramatik', 'type': 'Adjective'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'yaşamaktayız', 'root': 'yaşamak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Yıpranmış evlere kilitleniriz,","[{'input': 'Yıpranmış', 'root': 'yıpranmak', 'type': 'Verb'}, {'input': 'Yıpranmış', 'root': 'yıpranmak', 'type': 'Verb'}, {'input': 'Yıpranmış', 'root': 'yıpramak', 'type': 'Verb'}, {'input': 'Yıpranmış', 'root': 'yıpramak', 'type': 'Verb'}, {'input': 'evlere', 'root': 'ev', 'type': 'Noun'}, {'input': 'kilitleniriz', 'root': 'kilitlemek', 'type': 'Verb'}, {'input': 'kilitleniriz', 'root': 'kilit', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Kira veremeyiz sürükleniriz,","[{'input': 'Kira', 'root': 'kira', 'type': 'Noun'}, {'input': 'veremeyiz', 'root': 'vermek', 'type': 'Verb'}, {'input': 'veremeyiz', 'root': 'vere', 'type': 'Noun'}, {'input': 'veremeyiz', 'root': 'verem', 'type': 'Noun'}, {'input': 'veremeyiz', 'root': 'verem', 'type': 'Adjective'}, {'input': 'sürükleniriz', 'root': 'sürüklemek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Toplumun içinde körükleniriz,","[{'input': 'Toplumun', 'root': 'toplum', 'type': 'Noun'}, {'input': 'Toplumun', 'root': 'toplum', 'type': 'Noun'}, {'input': 'Toplumun', 'root': 'toplu', 'type': 'Adjective'}, {'input': 'Toplumun', 'root': 'top', 'type': 'Noun'}, {'input': 'Toplumun', 'root': 'top', 'type': 'Adjective'}, {'input': 'içinde', 'root': 'içinde', 'type': 'Adverb'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'körükleniriz', 'root': 'körüklemek', 'type': 'Verb'}, {'input': 'körükleniriz', 'root': 'körük', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Dramatik hayat yaşamaktayız.,"[{'input': 'Dramatik', 'root': 'dramatik', 'type': 'Adjective'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'yaşamaktayız', 'root': 'yaşamak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Çocuklar bazende kalıyorlar aç,","[{'input': 'Çocuklar', 'root': 'Çocuk', 'type': 'Noun'}, {'input': 'Çocuklar', 'root': 'çocuk', 'type': 'Noun'}, {'input': 'Çocuklar', 'root': 'çocuk', 'type': 'Adjective'}, {'input': 'Çocuklar', 'root': 'çocuk', 'type': 'Adjective'}, {'input': 'Çocuklar', 'root': 'Çocuk', 'type': 'Noun'}, {'input': 'Çocuklar', 'root': 'çocuk', 'type': 'Noun'}, {'input': 'kalıyorlar', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'aç', 'root': 'aç', 'type': 'Adjective'}, {'input': 'aç', 'root': 'aç', 'type': 'Adverb'}, {'input': 'aç', 'root': 'açmak', 'type': 'Verb'}, {'input': 'aç', 'root': 'Aç', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Hanemiz yavan ekmeğe muhtaç,","[{'input': 'Hanemiz', 'root': 'hane', 'type': 'Noun'}, {'input': 'yavan', 'root': 'yavan', 'type': 'Adjective'}, {'input': 'ekmeğe', 'root': 'ekmek', 'type': 'Noun'}, {'input': 'muhtaç', 'root': 'muhtaç', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Hastalık çekeriz alınmaz ilaç,","[{'input': 'Hastalık', 'root': 'hastalık', 'type': 'Noun'}, {'input': 'Hastalık', 'root': 'hasta', 'type': 'Adjective'}, {'input': 'çekeriz', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'çekeriz', 'root': 'çeker', 'type': 'Noun'}, {'input': 'alınmaz', 'root': 'alınmak', 'type': 'Verb'}, {'input': 'alınmaz', 'root': 'alınmak', 'type': 'Verb'}, {'input': 'alınmaz', 'root': 'almak', 'type': 'Verb'}, {'input': 'alınmaz', 'root': 'almak', 'type': 'Verb'}, {'input': 'ilaç', 'root': 'ilâç', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Dramatik hayat yaşamaktayız.,"[{'input': 'Dramatik', 'root': 'dramatik', 'type': 'Adjective'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'yaşamaktayız', 'root': 'yaşamak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Elektrik kesik sularda akmaz,","[{'input': 'Elektrik', 'root': 'elektrik', 'type': 'Noun'}, {'input': 'Elektrik', 'root': 'Elektrik', 'type': 'Noun'}, {'input': 'kesik', 'root': 'kesik', 'type': 'Adjective'}, {'input': 'kesik', 'root': 'kesik', 'type': 'Noun'}, {'input': 'sularda', 'root': 'su', 'type': 'Noun'}, {'input': 'akmaz', 'root': 'akmak', 'type': 'Verb'}, {'input': 'akmaz', 'root': 'akmak', 'type': 'Verb'}, {'input': 'akmaz', 'root': 'akmaz', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Yardımcı olmuyor hiç kimse bakmaz,","[{'input': 'Yardımcı', 'root': 'yardımcı', 'type': 'Adjective'}, {'input': 'Yardımcı', 'root': 'yardımcı', 'type': 'Noun'}, {'input': 'Yardımcı', 'root': 'yardım', 'type': 'Noun'}, {'input': 'olmuyor', 'root': 'olmak', 'type': 'Verb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': 'kimse', 'root': 'kimse', 'type': 'Noun'}, {'input': 'kimse', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'kimse', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'bakmaz', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'bakmaz', 'root': 'bakmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Hanımda çaresiz ocağı yakmaz,","[{'input': 'Hanımda', 'root': 'Han', 'type': 'Noun'}, {'input': 'Hanımda', 'root': 'han', 'type': 'Noun'}, {'input': 'Hanımda', 'root': 'hanım', 'type': 'Noun'}, {'input': 'Hanımda', 'root': 'hanım', 'type': 'Adjective'}, {'input': 'çaresiz', 'root': 'çare', 'type': 'Noun'}, {'input': 'ocağı', 'root': 'ocak', 'type': 'Noun'}, {'input': 'ocağı', 'root': 'ocak', 'type': 'Noun'}, {'input': 'yakmaz', 'root': 'yakmak', 'type': 'Verb'}, {'input': 'yakmaz', 'root': 'yakmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Dramatik hayat yaşamaktayız.,"[{'input': 'Dramatik', 'root': 'dramatik', 'type': 'Adjective'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'yaşamaktayız', 'root': 'yaşamak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Deprasyona girdik bozuldu sağlık,","[{'input': 'girdik', 'root': 'girmek', 'type': 'Verb'}, {'input': 'girdik', 'root': 'girmek', 'type': 'Verb'}, {'input': 'girdik', 'root': 'girmek', 'type': 'Verb'}, {'input': 'bozuldu', 'root': 'bozulmak', 'type': 'Verb'}, {'input': 'bozuldu', 'root': 'bozmak', 'type': 'Verb'}, {'input': 'sağlık', 'root': 'sağlık', 'type': 'Noun'}, {'input': 'sağlık', 'root': 'Sağlık', 'type': 'Noun'}, {'input': 'sağlık', 'root': 'sağ', 'type': 'Adjective'}, {'input': 'sağlık', 'root': 'sağ', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"İşim yok, aşım yok olmadı varlık,","[{'input': 'İşim', 'root': 'iş', 'type': 'Noun'}, {'input': 'İşim', 'root': 'iş', 'type': 'Noun'}, {'input': 'yok', 'root': 'yok', 'type': 'Conjunction'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Adverb'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'aşım', 'root': 'aş', 'type': 'Noun'}, {'input': 'aşım', 'root': 'aşı', 'type': 'Noun'}, {'input': 'aşım', 'root': 'aşım', 'type': 'Noun'}, {'input': 'aşım', 'root': 'aşı', 'type': 'Adjective'}, {'input': 'aşım', 'root': 'aş', 'type': 'Noun'}, {'input': 'yok', 'root': 'yok', 'type': 'Conjunction'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Adverb'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Noun'}, {'input': 'olmadı', 'root': 'olmak', 'type': 'Verb'}, {'input': 'varlık', 'root': 'varlık', 'type': 'Noun'}, {'input': 'varlık', 'root': 'Varlık', 'type': 'Noun'}, {'input': 'varlık', 'root': 'var', 'type': 'Adjective'}, {'input': 'varlık', 'root': 'var', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Zeki'yim desemde kalmadı dirlik,","[{'input': 'Zeki'yim', 'root': 'zeki', 'type': 'Adjective'}, {'input': 'Zeki'yim', 'root': 'Zeki'yim', 'type': 'Noun'}, {'input': 'kalmadı', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'dirlik', 'root': 'dirlik', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Dramatik hayat yaşamaktayım.,"[{'input': 'Dramatik', 'root': 'dramatik', 'type': 'Adjective'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'yaşamaktayım', 'root': 'yaşamak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
29-12-2009,"[{'input': '29-12', 'root': '29-12', 'type': 'Numeral'}, {'input': '-2009', 'root': '-2009', 'type': 'Numeral'}]"
Kabuk tutmuş yaramı,"[{'input': 'Kabuk', 'root': 'kabuk', 'type': 'Noun'}, {'input': 'tutmuş', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tutmuş', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tutmuş', 'root': 'Tut', 'type': 'Noun'}, {'input': 'yaramı', 'root': 'yara', 'type': 'Noun'}]"
Kanatıyor hayat,"[{'input': 'Kanatıyor', 'root': 'kanamak', 'type': 'Verb'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}]"
Dünkü kötü günümü,"[{'input': 'Dünkü', 'root': 'dün', 'type': 'Noun'}, {'input': 'kötü', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'kötü', 'root': 'kötü', 'type': 'Adverb'}, {'input': 'günümü', 'root': 'gün', 'type': 'Noun'}, {'input': 'günümü', 'root': 'günü', 'type': 'Noun'}]"
Aratıyor hayat,"[{'input': 'Aratıyor', 'root': 'aramak', 'type': 'Verb'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}]"
Duymak istemesem,"[{'input': 'Duymak', 'root': 'duymak', 'type': 'Verb'}, {'input': 'istemesem', 'root': 'istemek', 'type': 'Verb'}]"
Anlatıyor hayat,"[{'input': 'Anlatıyor', 'root': 'anlatmak', 'type': 'Verb'}, {'input': 'Anlatıyor', 'root': 'anlamak', 'type': 'Verb'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}]"
Ölümü özleterek,"[{'input': 'Ölümü', 'root': 'ölü', 'type': 'Noun'}, {'input': 'Ölümü', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'Ölümü', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'Ölümü', 'root': 'ölü', 'type': 'Adjective'}, {'input': 'özleterek', 'root': 'özlemek', 'type': 'Verb'}]"
Yaşatıyor hayat,"[{'input': 'Yaşatıyor', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}]"
Tam anladım diyorum,"[{'input': 'Tam', 'root': 'tam', 'type': 'Adjective'}, {'input': 'Tam', 'root': 'tam', 'type': 'Adverb'}, {'input': 'Tam', 'root': 'tam', 'type': 'Noun'}, {'input': 'anladım', 'root': 'anlamak', 'type': 'Verb'}, {'input': 'diyorum', 'root': 'demek', 'type': 'Verb'}]"
Şaşırtıyor hayat,"[{'input': 'Şaşırtıyor', 'root': 'şaşırmak', 'type': 'Verb'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}]"
damlayken bardağım,"[{'input': 'damlayken', 'root': 'damla', 'type': 'Adjective'}, {'input': 'damlayken', 'root': 'dam', 'type': 'Noun'}, {'input': 'damlayken', 'root': 'damla', 'type': 'Noun'}, {'input': 'bardağım', 'root': 'bardak', 'type': 'Noun'}, {'input': 'bardağım', 'root': 'bardak', 'type': 'Adjective'}, {'input': 'bardağım', 'root': 'bardak', 'type': 'Adjective'}, {'input': 'bardağım', 'root': 'bardak', 'type': 'Noun'}]"
Taşırtıyor hayat,"[{'input': 'Taşırtıyor', 'root': 'taşırmak', 'type': 'Verb'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}]"
"Şatafattan saray, cıncıktan kule,","[{'input': 'Şatafattan', 'root': 'şatafat', 'type': 'Noun'}, {'input': 'saray', 'root': 'saray', 'type': 'Noun'}, {'input': 'saray', 'root': 'Saray', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'cıncıktan', 'root': 'cıncık', 'type': 'Noun'}, {'input': 'kule', 'root': 'kule', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Tümünü toplasam naylon hayat.,"[{'input': 'Tümünü', 'root': 'tüm', 'type': 'Noun'}, {'input': 'Tümünü', 'root': 'tüm', 'type': 'Noun'}, {'input': 'Tümünü', 'root': 'tümü', 'type': 'Pronoun'}, {'input': 'Tümünü', 'root': 'tüm', 'type': 'Adjective'}, {'input': 'Tümünü', 'root': 'tüm', 'type': 'Adjective'}, {'input': 'toplasam', 'root': 'toplamak', 'type': 'Verb'}, {'input': 'naylon', 'root': 'naylon', 'type': 'Adjective'}, {'input': 'naylon', 'root': 'naylon', 'type': 'Noun'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Tozutur savurur, gem vurmaz dile,","[{'input': 'Tozutur', 'root': 'tozutmak', 'type': 'Verb'}, {'input': 'Tozutur', 'root': 'tozutmak', 'type': 'Verb'}, {'input': 'Tozutur', 'root': 'tozumak', 'type': 'Verb'}, {'input': 'Tozutur', 'root': 'tozumak', 'type': 'Verb'}, {'input': 'savurur', 'root': 'savurmak', 'type': 'Verb'}, {'input': 'savurur', 'root': 'savurmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'gem', 'root': 'ge', 'type': 'Noun'}, {'input': 'gem', 'root': 'gem', 'type': 'Noun'}, {'input': 'vurmaz', 'root': 'vurmak', 'type': 'Verb'}, {'input': 'vurmaz', 'root': 'vurmak', 'type': 'Verb'}, {'input': 'dile', 'root': 'dilmek', 'type': 'Verb'}, {'input': 'dile', 'root': 'dilemek', 'type': 'Verb'}, {'input': 'dile', 'root': 'dil', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Tümünü toplasam naylon hayat.,"[{'input': 'Tümünü', 'root': 'tüm', 'type': 'Noun'}, {'input': 'Tümünü', 'root': 'tüm', 'type': 'Noun'}, {'input': 'Tümünü', 'root': 'tümü', 'type': 'Pronoun'}, {'input': 'Tümünü', 'root': 'tüm', 'type': 'Adjective'}, {'input': 'Tümünü', 'root': 'tüm', 'type': 'Adjective'}, {'input': 'toplasam', 'root': 'toplamak', 'type': 'Verb'}, {'input': 'naylon', 'root': 'naylon', 'type': 'Adjective'}, {'input': 'naylon', 'root': 'naylon', 'type': 'Noun'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Düşüncesi modern, beden fuarda,","[{'input': 'Düşüncesi', 'root': 'düşünce', 'type': 'Noun'}, {'input': 'modern', 'root': 'modern', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'beden', 'root': 'Be', 'type': 'Noun'}, {'input': 'beden', 'root': 'beden', 'type': 'Noun'}, {'input': 'fuarda', 'root': 'fuar', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"İffeti kiralık, ahlak hovarda,","[{'input': 'İffeti', 'root': 'iffet', 'type': 'Noun'}, {'input': 'İffeti', 'root': 'iffet', 'type': 'Noun'}, {'input': 'İffeti', 'root': 'İffet', 'type': 'Noun'}, {'input': 'İffeti', 'root': 'İffet', 'type': 'Noun'}, {'input': 'kiralık', 'root': 'kira', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ahlak', 'root': 'ahlak', 'type': 'Noun'}, {'input': 'hovarda', 'root': 'hovarda', 'type': 'Adjective'}, {'input': 'hovarda', 'root': 'hovarda', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Deniz manzaralı resmi duvarda,","[{'input': 'Deniz', 'root': 'de', 'type': 'Noun'}, {'input': 'Deniz', 'root': 'deniz', 'type': 'Noun'}, {'input': 'Deniz', 'root': 'de', 'type': 'Noun'}, {'input': 'manzaralı', 'root': 'manzara', 'type': 'Noun'}, {'input': 'resmi', 'root': 'resmî', 'type': 'Adjective'}, {'input': 'resmi', 'root': 'resim', 'type': 'Noun'}, {'input': 'resmi', 'root': 'resim', 'type': 'Noun'}, {'input': 'resmi', 'root': 'Resmi', 'type': 'Noun'}, {'input': 'duvarda', 'root': 'duvar', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Tümünü toplasam naylon hayat.,"[{'input': 'Tümünü', 'root': 'tüm', 'type': 'Noun'}, {'input': 'Tümünü', 'root': 'tüm', 'type': 'Noun'}, {'input': 'Tümünü', 'root': 'tümü', 'type': 'Pronoun'}, {'input': 'Tümünü', 'root': 'tüm', 'type': 'Adjective'}, {'input': 'Tümünü', 'root': 'tüm', 'type': 'Adjective'}, {'input': 'toplasam', 'root': 'toplamak', 'type': 'Verb'}, {'input': 'naylon', 'root': 'naylon', 'type': 'Adjective'}, {'input': 'naylon', 'root': 'naylon', 'type': 'Noun'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Anayı beğenmez, camiyi bilmez,","[{'input': 'Anayı', 'root': 'ana', 'type': 'Noun'}, {'input': 'Anayı', 'root': 'ana', 'type': 'Adjective'}, {'input': 'beğenmez', 'root': 'beğenmek', 'type': 'Verb'}, {'input': 'beğenmez', 'root': 'beğenmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'camiyi', 'root': 'cami', 'type': 'Noun'}, {'input': 'camiyi', 'root': 'cami', 'type': 'Adjective'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Babayı tanımaz, evine gelmez,","[{'input': 'Babayı', 'root': 'baba', 'type': 'Noun'}, {'input': 'Babayı', 'root': 'baba', 'type': 'Adjective'}, {'input': 'tanımaz', 'root': 'tanımak', 'type': 'Verb'}, {'input': 'tanımaz', 'root': 'tanımak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'evine', 'root': 'ev', 'type': 'Noun'}, {'input': 'evine', 'root': 'ev', 'type': 'Noun'}, {'input': 'evine', 'root': 'Evin', 'type': 'Noun'}, {'input': 'evine', 'root': 'evin', 'type': 'Noun'}, {'input': 'gelmez', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelmez', 'root': 'gelmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Vatana bayrağa can verip ölmez,","[{'input': 'Vatana', 'root': 'vatan', 'type': 'Noun'}, {'input': 'bayrağa', 'root': 'bayrak', 'type': 'Noun'}, {'input': 'can', 'root': 'can', 'type': 'Adjective'}, {'input': 'can', 'root': 'Can', 'type': 'Noun'}, {'input': 'can', 'root': 'can', 'type': 'Noun'}, {'input': 'verip', 'root': 'vermek', 'type': 'Verb'}, {'input': 'ölmez', 'root': 'ölmez', 'type': 'Adjective'}, {'input': 'ölmez', 'root': 'ölmek', 'type': 'Verb'}, {'input': 'ölmez', 'root': 'ölmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
