original_line,processed
Kırşehir yoluda kana doymuyor,"[{'input': 'Kırşehir', 'root': 'Kırşehir', 'type': 'Noun'}, {'input': 'kana', 'root': 'kanmak', 'type': 'Verb'}, {'input': 'kana', 'root': 'kanamak', 'type': 'Verb'}, {'input': 'kana', 'root': 'kan', 'type': 'Noun'}, {'input': 'kana', 'root': 'kana', 'type': 'Noun'}, {'input': 'doymuyor', 'root': 'doymak', 'type': 'Verb'}]"
nasıl kaza aklım almıyor,"[{'input': 'nasıl', 'root': 'nasıl', 'type': 'Adjective'}, {'input': 'nasıl', 'root': 'nasıl', 'type': 'Adverb'}, {'input': 'kaza', 'root': 'kazmak', 'type': 'Verb'}, {'input': 'kaza', 'root': 'kaz', 'type': 'Noun'}, {'input': 'kaza', 'root': 'kaza', 'type': 'Noun'}, {'input': 'kaza', 'root': 'Kaza', 'type': 'Noun'}, {'input': 'kaza', 'root': 'kaz', 'type': 'Adjective'}, {'input': 'aklım', 'root': 'akıl', 'type': 'Noun'}, {'input': 'aklım', 'root': 'akıl', 'type': 'Noun'}, {'input': 'aklım', 'root': 'ak', 'type': 'Noun'}, {'input': 'aklım', 'root': 'ak', 'type': 'Adjective'}, {'input': 'almıyor', 'root': 'almak', 'type': 'Verb'}]"
Sustu vedadımın sazı çalmıyor,"[{'input': 'Sustu', 'root': 'susmak', 'type': 'Verb'}, {'input': 'vedadımın', 'root': 'Vedad', 'type': 'Noun'}, {'input': 'sazı', 'root': 'saz', 'type': 'Noun'}, {'input': 'sazı', 'root': 'saz', 'type': 'Noun'}, {'input': 'sazı', 'root': 'saz', 'type': 'Adjective'}, {'input': 'sazı', 'root': 'saz', 'type': 'Adjective'}, {'input': 'çalmıyor', 'root': 'çalmak', 'type': 'Verb'}]"
Acı felek acı cana yazık,"[{'input': 'Acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'Acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'Acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'Acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'Acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'Acı', 'root': 'A', 'type': 'Noun'}, {'input': 'felek', 'root': 'felek', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'cana', 'root': 'cana', 'type': 'Interjection'}, {'input': 'cana', 'root': 'Can', 'type': 'Noun'}, {'input': 'cana', 'root': 'can', 'type': 'Noun'}, {'input': 'cana', 'root': 'can', 'type': 'Adjective'}, {'input': 'yazık', 'root': 'yazık', 'type': 'Adverb'}, {'input': 'yazık', 'root': 'yazık', 'type': 'Interjection'}, {'input': 'yazık', 'root': 'yazık', 'type': 'Noun'}]"
Susmuş ses vermez kemanı artık,"[{'input': 'Susmuş', 'root': 'susmak', 'type': 'Verb'}, {'input': 'Susmuş', 'root': 'susmak', 'type': 'Verb'}, {'input': 'ses', 'root': 'ses', 'type': 'Noun'}, {'input': 'vermez', 'root': 'vermek', 'type': 'Verb'}, {'input': 'vermez', 'root': 'vermek', 'type': 'Verb'}, {'input': 'kemanı', 'root': 'keman', 'type': 'Noun'}, {'input': 'kemanı', 'root': 'keman', 'type': 'Noun'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}]"
Yetirmedi felek başa devranı,"[{'input': 'Yetirmedi', 'root': 'yetirmek', 'type': 'Verb'}, {'input': 'felek', 'root': 'felek', 'type': 'Noun'}, {'input': 'başa', 'root': 'baş', 'type': 'Noun'}, {'input': 'devranı', 'root': 'devran', 'type': 'Noun'}, {'input': 'devranı', 'root': 'devran', 'type': 'Noun'}]"
Gelmedi bekledi umut kervanı,"[{'input': 'Gelmedi', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'bekledi', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'umut', 'root': 'Umut', 'type': 'Noun'}, {'input': 'umut', 'root': 'umut', 'type': 'Noun'}, {'input': 'kervanı', 'root': 'kervan', 'type': 'Noun'}, {'input': 'kervanı', 'root': 'kervan', 'type': 'Noun'}]"
Kekinle anılır Vedadın adı,"[{'input': 'Kekinle', 'root': 'kek', 'type': 'Noun'}, {'input': 'anılır', 'root': 'anmak', 'type': 'Verb'}, {'input': 'anılır', 'root': 'anmak', 'type': 'Verb'}, {'input': 'Vedadın', 'root': 'Vedad', 'type': 'Noun'}, {'input': 'Vedadın', 'root': 'Vedad', 'type': 'Noun'}, {'input': 'adı', 'root': 'ad', 'type': 'Noun'}, {'input': 'adı', 'root': 'ad', 'type': 'Noun'}]"
Acı felek acı cana yazık,"[{'input': 'Acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'Acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'Acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'Acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'Acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'Acı', 'root': 'A', 'type': 'Noun'}, {'input': 'felek', 'root': 'felek', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'cana', 'root': 'cana', 'type': 'Interjection'}, {'input': 'cana', 'root': 'Can', 'type': 'Noun'}, {'input': 'cana', 'root': 'can', 'type': 'Noun'}, {'input': 'cana', 'root': 'can', 'type': 'Adjective'}, {'input': 'yazık', 'root': 'yazık', 'type': 'Adverb'}, {'input': 'yazık', 'root': 'yazık', 'type': 'Interjection'}, {'input': 'yazık', 'root': 'yazık', 'type': 'Noun'}]"
Susmuş ses vermez kemanı artık,"[{'input': 'Susmuş', 'root': 'susmak', 'type': 'Verb'}, {'input': 'Susmuş', 'root': 'susmak', 'type': 'Verb'}, {'input': 'ses', 'root': 'ses', 'type': 'Noun'}, {'input': 'vermez', 'root': 'vermek', 'type': 'Verb'}, {'input': 'vermez', 'root': 'vermek', 'type': 'Verb'}, {'input': 'kemanı', 'root': 'keman', 'type': 'Noun'}, {'input': 'kemanı', 'root': 'keman', 'type': 'Noun'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}]"
Emir Haktan böyle tahtir ilahi,"[{'input': 'Emir', 'root': 'emir', 'type': 'Noun'}, {'input': 'Emir', 'root': 'emir', 'type': 'Noun'}, {'input': 'Haktan', 'root': 'Hak', 'type': 'Noun'}, {'input': 'Haktan', 'root': 'hak', 'type': 'Noun'}, {'input': 'Haktan', 'root': 'Haktan', 'type': 'Noun'}, {'input': 'Haktan', 'root': 'hak', 'type': 'Adjective'}, {'input': 'böyle', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'böyle', 'root': 'böyle', 'type': 'Adverb'}, {'input': 'ilahi', 'root': 'İlahî', 'type': 'Interjection'}, {'input': 'ilahi', 'root': 'ilâhî', 'type': 'Noun'}]"
Varıdı gönlünde nice dileği,"[{'input': 'gönlünde', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlünde', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlünde', 'root': 'gön', 'type': 'Noun'}, {'input': 'nice', 'root': 'nice', 'type': 'Adjective'}, {'input': 'nice', 'root': 'nice', 'type': 'Adverb'}, {'input': 'nice', 'root': 'Ni', 'type': 'Noun'}, {'input': 'dileği', 'root': 'dilek', 'type': 'Noun'}, {'input': 'dileği', 'root': 'dilek', 'type': 'Noun'}]"
Yıktın evinin orta direğin,"[{'input': 'Yıktın', 'root': 'yıkmak', 'type': 'Verb'}, {'input': 'evinin', 'root': 'ev', 'type': 'Noun'}, {'input': 'evinin', 'root': 'ev', 'type': 'Noun'}, {'input': 'evinin', 'root': 'Evin', 'type': 'Noun'}, {'input': 'evinin', 'root': 'Evin', 'type': 'Noun'}, {'input': 'evinin', 'root': 'evin', 'type': 'Noun'}, {'input': 'evinin', 'root': 'evin', 'type': 'Noun'}, {'input': 'orta', 'root': 'orta', 'type': 'Adjective'}, {'input': 'orta', 'root': 'orta', 'type': 'Noun'}, {'input': 'orta', 'root': 'Orta', 'type': 'Noun'}, {'input': 'direğin', 'root': 'direk', 'type': 'Noun'}, {'input': 'direğin', 'root': 'direk', 'type': 'Noun'}]"
Acı felek acı cana yazık,"[{'input': 'Acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'Acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'Acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'Acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'Acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'Acı', 'root': 'A', 'type': 'Noun'}, {'input': 'felek', 'root': 'felek', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'cana', 'root': 'cana', 'type': 'Interjection'}, {'input': 'cana', 'root': 'Can', 'type': 'Noun'}, {'input': 'cana', 'root': 'can', 'type': 'Noun'}, {'input': 'cana', 'root': 'can', 'type': 'Adjective'}, {'input': 'yazık', 'root': 'yazık', 'type': 'Adverb'}, {'input': 'yazık', 'root': 'yazık', 'type': 'Interjection'}, {'input': 'yazık', 'root': 'yazık', 'type': 'Noun'}]"
Susmuş ses vermez kemanı artık,"[{'input': 'Susmuş', 'root': 'susmak', 'type': 'Verb'}, {'input': 'Susmuş', 'root': 'susmak', 'type': 'Verb'}, {'input': 'ses', 'root': 'ses', 'type': 'Noun'}, {'input': 'vermez', 'root': 'vermek', 'type': 'Verb'}, {'input': 'vermez', 'root': 'vermek', 'type': 'Verb'}, {'input': 'kemanı', 'root': 'keman', 'type': 'Noun'}, {'input': 'kemanı', 'root': 'keman', 'type': 'Noun'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}]"
Kazım PEHLİVAN,"[{'input': 'Kazım', 'root': 'kaz', 'type': 'Noun'}, {'input': 'Kazım', 'root': 'kazı', 'type': 'Noun'}, {'input': 'Kazım', 'root': 'Kâzım', 'type': 'Noun'}, {'input': 'Kazım', 'root': 'kazım', 'type': 'Noun'}, {'input': 'Kazım', 'root': 'kaz', 'type': 'Adjective'}, {'input': 'Kazım', 'root': 'kaz', 'type': 'Adjective'}, {'input': 'Kazım', 'root': 'kaz', 'type': 'Noun'}, {'input': 'PEHLİVAN', 'root': 'pehlivan', 'type': 'Noun'}]"
14 Ocak 2012,"[{'input': '14', 'root': '14', 'type': 'Numeral'}, {'input': 'Ocak', 'root': 'Ocak', 'type': 'Noun'}, {'input': 'Ocak', 'root': 'ocak', 'type': 'Noun'}, {'input': '2012', 'root': '2012', 'type': 'Numeral'}]"
Bitmez hüzün içindeyim?,"[{'input': 'Bitmez', 'root': 'bitmek', 'type': 'Verb'}, {'input': 'Bitmez', 'root': 'bitmek', 'type': 'Verb'}, {'input': 'hüzün', 'root': 'hüzün', 'type': 'Noun'}, {'input': 'içindeyim', 'root': 'iç', 'type': 'Noun'}, {'input': 'içindeyim', 'root': 'iç', 'type': 'Noun'}, {'input': 'içindeyim', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içindeyim', 'root': 'iç', 'type': 'Adjective'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
yanımı sarmış acı! ..,"[{'input': 'yanımı', 'root': 'yan', 'type': 'Noun'}, {'input': 'sarmış', 'root': 'sarmak', 'type': 'Verb'}, {'input': 'sarmış', 'root': 'sarmak', 'type': 'Verb'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Kâh geride, kâh öndeyim","[{'input': 'Kâh', 'root': 'kâh', 'type': 'Adverb'}, {'input': 'Kâh', 'root': 'kâh', 'type': 'Conjunction'}, {'input': 'geride', 'root': 'geri', 'type': 'Noun'}, {'input': 'geride', 'root': 'geri', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kâh', 'root': 'kâh', 'type': 'Adverb'}, {'input': 'kâh', 'root': 'kâh', 'type': 'Conjunction'}, {'input': 'öndeyim', 'root': 'ön', 'type': 'Noun'}, {'input': 'öndeyim', 'root': 'ön', 'type': 'Adjective'}]"
tarafta varmış acı! ..,"[{'input': 'tarafta', 'root': 'taraf', 'type': 'Noun'}, {'input': 'varmış', 'root': 'varmak', 'type': 'Verb'}, {'input': 'varmış', 'root': 'varmak', 'type': 'Verb'}, {'input': 'varmış', 'root': 'var', 'type': 'Adjective'}, {'input': 'varmış', 'root': 'var', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Mümkün değil yaralarla,"[{'input': 'Mümkün', 'root': 'mümkün', 'type': 'Adjective'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}, {'input': 'yaralarla', 'root': 'yara', 'type': 'Noun'}]"
Baş etmem güçsüz hâlimle...,"[{'input': 'Baş', 'root': 'baş', 'type': 'Noun'}, {'input': 'etmem', 'root': 'etmek', 'type': 'Verb'}, {'input': 'etmem', 'root': 'etmek', 'type': 'Verb'}, {'input': 'güçsüz', 'root': 'Güç', 'type': 'Noun'}, {'input': 'güçsüz', 'root': 'güç', 'type': 'Noun'}, {'input': 'güçsüz', 'root': 'güç', 'type': 'Adjective'}, {'input': 'hâlimle', 'root': 'hal', 'type': 'Noun'}, {'input': 'hâlimle', 'root': 'hâl', 'type': 'Noun'}, {'input': 'hâlimle', 'root': 'halim', 'type': 'Adjective'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
Gözyaşlarım aktığında,"[{'input': 'Gözyaşlarım', 'root': 'gözyaşı', 'type': 'Noun'}, {'input': 'aktığında', 'root': 'akmak', 'type': 'Verb'}, {'input': 'aktığında', 'root': 'akmak', 'type': 'Verb'}]"
Saklanacak yermiş acı! ..,"[{'input': 'Saklanacak', 'root': 'saklanmak', 'type': 'Verb'}, {'input': 'Saklanacak', 'root': 'saklanmak', 'type': 'Verb'}, {'input': 'Saklanacak', 'root': 'sak', 'type': 'Adjective'}, {'input': 'Saklanacak', 'root': 'saklamak', 'type': 'Verb'}, {'input': 'Saklanacak', 'root': 'sak', 'type': 'Adjective'}, {'input': 'Saklanacak', 'root': 'saklamak', 'type': 'Verb'}, {'input': 'Saklanacak', 'root': 'sak', 'type': 'Noun'}, {'input': 'Saklanacak', 'root': 'sak', 'type': 'Noun'}, {'input': 'yermiş', 'root': 'yermek', 'type': 'Verb'}, {'input': 'yermiş', 'root': 'yermek', 'type': 'Verb'}, {'input': 'yermiş', 'root': 'yemek', 'type': 'Verb'}, {'input': 'yermiş', 'root': 'yer', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Şikayet etmek olandan,"[{'input': 'Şikayet', 'root': 'şikâyet', 'type': 'Noun'}, {'input': 'Şikayet', 'root': 'Şikayet', 'type': 'Noun'}, {'input': 'etmek', 'root': 'etmek', 'type': 'Verb'}, {'input': 'olandan', 'root': 'olmak', 'type': 'Verb'}]"
Bilmeden olumsuzluğu...,"[{'input': 'Bilmeden', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'Bilmeden', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'olumsuzluğu', 'root': 'olumsuz', 'type': 'Adjective'}, {'input': 'olumsuzluğu', 'root': 'olumsuz', 'type': 'Adjective'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
Üst üste gelince belâ,"[{'input': 'Üst', 'root': 'üst', 'type': 'Adjective'}, {'input': 'Üst', 'root': 'üst', 'type': 'Noun'}, {'input': 'üste', 'root': 'üs', 'type': 'Noun'}, {'input': 'üste', 'root': 'üst', 'type': 'Noun'}, {'input': 'üste', 'root': 'üste', 'type': 'Noun'}, {'input': 'üste', 'root': 'üst', 'type': 'Adjective'}, {'input': 'gelince', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelince', 'root': 'gelin', 'type': 'Noun'}, {'input': 'belâ', 'root': 'belâ', 'type': 'Noun'}]"
Vazgeçilmez yârmış acı! ..,"[{'input': 'Vazgeçilmez', 'root': 'vazgeçilmez', 'type': 'Noun'}, {'input': 'Vazgeçilmez', 'root': 'vazgeçmek', 'type': 'Verb'}, {'input': 'Vazgeçilmez', 'root': 'vazgeçmek', 'type': 'Verb'}, {'input': 'yârmış', 'root': 'yarmak', 'type': 'Verb'}, {'input': 'yârmış', 'root': 'yarmak', 'type': 'Verb'}, {'input': 'yârmış', 'root': 'yar', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Mutluluğu arayan,"[{'input': 'Mutluluğu', 'root': 'mutlu', 'type': 'Adjective'}, {'input': 'Mutluluğu', 'root': 'mutlu', 'type': 'Adjective'}, {'input': 'Mutluluğu', 'root': 'Mut', 'type': 'Noun'}, {'input': 'Mutluluğu', 'root': 'Mut', 'type': 'Noun'}, {'input': 'arayan', 'root': 'aramak', 'type': 'Verb'}]"
Bulan var mı? bilmiyorum! ? ..,"[{'input': 'Bulan', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'Bulan', 'root': 'bulanmak', 'type': 'Verb'}, {'input': 'Bulan', 'root': 'bula', 'type': 'Noun'}, {'input': 'Bulan', 'root': 'bulamak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': 'mı', 'root': 'mı', 'type': 'Question'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}, {'input': 'bilmiyorum', 'root': 'bilmek', 'type': 'Verb'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Dorukların yangınını,"[{'input': 'Dorukların', 'root': 'Doruk', 'type': 'Noun'}, {'input': 'Dorukların', 'root': 'Doruk', 'type': 'Noun'}, {'input': 'Dorukların', 'root': 'doruk', 'type': 'Noun'}, {'input': 'Dorukların', 'root': 'doruk', 'type': 'Noun'}, {'input': 'yangınını', 'root': 'yangın', 'type': 'Noun'}, {'input': 'yangınını', 'root': 'yangın', 'type': 'Noun'}, {'input': 'yangınını', 'root': 'yangın', 'type': 'Adjective'}, {'input': 'yangınını', 'root': 'yangın', 'type': 'Adjective'}]"
Serinleten karmış acı! ..,"[{'input': 'Serinleten', 'root': 'serinlemek', 'type': 'Verb'}, {'input': 'karmış', 'root': 'karmak', 'type': 'Verb'}, {'input': 'karmış', 'root': 'karmak', 'type': 'Verb'}, {'input': 'karmış', 'root': 'kar', 'type': 'Noun'}, {'input': 'karmış', 'root': 'kâr', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Gül bahçesi hüküm giymiş,"[{'input': 'Gül', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'Gül', 'root': 'gül', 'type': 'Noun'}, {'input': 'bahçesi', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçesi', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'hüküm', 'root': 'hüküm', 'type': 'Noun'}, {'input': 'giymiş', 'root': 'giymek', 'type': 'Verb'}, {'input': 'giymiş', 'root': 'giymek', 'type': 'Verb'}]"
Sarı solgun gözyaşları…,"[{'input': 'Sarı', 'root': 'sarı', 'type': 'Adjective'}, {'input': 'Sarı', 'root': 'sarı', 'type': 'Noun'}, {'input': 'solgun', 'root': 'solgun', 'type': 'Adjective'}, {'input': 'gözyaşları', 'root': 'gözyaşı', 'type': 'Noun'}, {'input': 'gözyaşları', 'root': 'gözyaşı', 'type': 'Noun'}, {'input': 'gözyaşları', 'root': 'gözyaşı', 'type': 'Noun'}, {'input': 'gözyaşları', 'root': 'gözyaşı', 'type': 'Noun'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
Fırtınalı yüreklerde,"[{'input': 'Fırtınalı', 'root': 'fırtına', 'type': 'Noun'}, {'input': 'yüreklerde', 'root': 'Yürek', 'type': 'Noun'}, {'input': 'yüreklerde', 'root': 'yürek', 'type': 'Noun'}]"
Tükenmeyen zârmış acı! ..,"[{'input': 'Tükenmeyen', 'root': 'tükenmek', 'type': 'Verb'}, {'input': 'zârmış', 'root': 'zar', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Düşmemek imkansız, herkes","[{'input': 'Düşmemek', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'imkansız', 'root': 'imkân', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'herkes', 'root': 'herkes', 'type': 'Pronoun'}]"
"Düşer er/geç, kurtulamaz! ..","[{'input': 'Düşer', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'Düşer', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'er', 'root': 'er', 'type': 'Adjective'}, {'input': 'er', 'root': 'er', 'type': 'Adverb'}, {'input': 'er', 'root': 'ermek', 'type': 'Verb'}, {'input': 'er', 'root': 'Er', 'type': 'Noun'}, {'input': 'er', 'root': 'er', 'type': 'Noun'}, {'input': '/', 'root': '/', 'type': 'Punctuation'}, {'input': 'geç', 'root': 'geç', 'type': 'Adjective'}, {'input': 'geç', 'root': 'geç', 'type': 'Adverb'}, {'input': 'geç', 'root': 'geçmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kurtulamaz', 'root': 'kurtulmak', 'type': 'Verb'}, {'input': 'kurtulamaz', 'root': 'kurtulmak', 'type': 'Verb'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
tarafa tuzağını,"[{'input': 'tarafa', 'root': 'taraf', 'type': 'Noun'}, {'input': 'tuzağını', 'root': 'tuzak', 'type': 'Noun'}, {'input': 'tuzağını', 'root': 'tuzak', 'type': 'Noun'}]"
Süsleyerek kurmuş acı! ..,"[{'input': 'Süsleyerek', 'root': 'süslemek', 'type': 'Verb'}, {'input': 'kurmuş', 'root': 'kurmak', 'type': 'Verb'}, {'input': 'kurmuş', 'root': 'kurmak', 'type': 'Verb'}, {'input': 'kurmuş', 'root': 'kur', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Vefasız hovarda harcar,"[{'input': 'Vefasız', 'root': 'vefa', 'type': 'Noun'}, {'input': 'hovarda', 'root': 'hovarda', 'type': 'Adjective'}, {'input': 'hovarda', 'root': 'hovarda', 'type': 'Noun'}, {'input': 'harcar', 'root': 'harcamak', 'type': 'Verb'}, {'input': 'harcar', 'root': 'harcamak', 'type': 'Verb'}]"
Can armağan vefâlıya! ..,"[{'input': 'Can', 'root': 'can', 'type': 'Adjective'}, {'input': 'Can', 'root': 'Can', 'type': 'Noun'}, {'input': 'Can', 'root': 'can', 'type': 'Noun'}, {'input': 'armağan', 'root': 'armağan', 'type': 'Noun'}, {'input': 'vefâlıya', 'root': 'vefa', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
