original_line,processed
Seni sevmezse yol ver gitsin yol ver gitsin el ziyan etsin,"[{'input': 'Seni', 'root': 'se', 'type': 'Noun'}, {'input': 'Seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sevmezse', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'yol', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'yol', 'root': 'yol', 'type': 'Noun'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}, {'input': 'gitsin', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'yol', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'yol', 'root': 'yol', 'type': 'Noun'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}, {'input': 'gitsin', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'el', 'root': 'el', 'type': 'Noun'}, {'input': 'ziyan', 'root': 'ziya', 'type': 'Noun'}, {'input': 'ziyan', 'root': 'ziyan', 'type': 'Noun'}, {'input': 'etsin', 'root': 'etmek', 'type': 'Verb'}, {'input': 'etsin', 'root': 'et', 'type': 'Noun'}]"
Seni üzerse yol ver gitsin yol ver gitsin el keder versin,"[{'input': 'Seni', 'root': 'se', 'type': 'Noun'}, {'input': 'Seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'üzerse', 'root': 'üzmek', 'type': 'Verb'}, {'input': 'üzerse', 'root': 'Üzer', 'type': 'Noun'}, {'input': 'yol', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'yol', 'root': 'yol', 'type': 'Noun'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}, {'input': 'gitsin', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'yol', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'yol', 'root': 'yol', 'type': 'Noun'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}, {'input': 'gitsin', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'el', 'root': 'el', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'versin', 'root': 'vermek', 'type': 'Verb'}]"
Seni ezerse yol ver gitsin yol ver gitsin el mutlu etsin,"[{'input': 'Seni', 'root': 'se', 'type': 'Noun'}, {'input': 'Seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'ezerse', 'root': 'ezmek', 'type': 'Verb'}, {'input': 'ezerse', 'root': 'Ezer', 'type': 'Noun'}, {'input': 'yol', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'yol', 'root': 'yol', 'type': 'Noun'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}, {'input': 'gitsin', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'yol', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'yol', 'root': 'yol', 'type': 'Noun'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}, {'input': 'gitsin', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'el', 'root': 'el', 'type': 'Noun'}, {'input': 'mutlu', 'root': 'mutlu', 'type': 'Adjective'}, {'input': 'mutlu', 'root': 'Mut', 'type': 'Noun'}, {'input': 'etsin', 'root': 'etmek', 'type': 'Verb'}, {'input': 'etsin', 'root': 'et', 'type': 'Noun'}]"
İçimde büyük endişeler oluştu,"[{'input': 'İçimde', 'root': 'iç', 'type': 'Noun'}, {'input': 'İçimde', 'root': 'içim', 'type': 'Noun'}, {'input': 'İçimde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'İçimde', 'root': 'içim', 'type': 'Adjective'}, {'input': 'büyük', 'root': 'büyük', 'type': 'Adjective'}, {'input': 'büyük', 'root': 'Büyük', 'type': 'Noun'}, {'input': 'büyük', 'root': 'büyük', 'type': 'Noun'}, {'input': 'endişeler', 'root': 'endişe', 'type': 'Noun'}, {'input': 'endişeler', 'root': 'endişe', 'type': 'Noun'}, {'input': 'oluştu', 'root': 'oluşmak', 'type': 'Verb'}, {'input': 'oluştu', 'root': 'olmak', 'type': 'Verb'}]"
Kasvet hüzün keder gece buluştu,"[{'input': 'Kasvet', 'root': 'kasvet', 'type': 'Noun'}, {'input': 'hüzün', 'root': 'hüzün', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'gece', 'root': 'gece', 'type': 'Adverb'}, {'input': 'gece', 'root': 'Ge', 'type': 'Noun'}, {'input': 'gece', 'root': 'ge', 'type': 'Noun'}, {'input': 'gece', 'root': 'gece', 'type': 'Noun'}, {'input': 'buluştu', 'root': 'buluşmak', 'type': 'Verb'}, {'input': 'buluştu', 'root': 'buluş', 'type': 'Noun'}, {'input': 'buluştu', 'root': 'bulmak', 'type': 'Verb'}]"
Kısacık ömrümde bitmiyor sefaletim,"[{'input': 'Kısacık', 'root': 'kısa', 'type': 'Noun'}, {'input': 'Kısacık', 'root': 'kısa', 'type': 'Adjective'}, {'input': 'ömrümde', 'root': 'ömür', 'type': 'Noun'}, {'input': 'bitmiyor', 'root': 'bitmek', 'type': 'Verb'}, {'input': 'sefaletim', 'root': 'sefalet', 'type': 'Noun'}, {'input': 'sefaletim', 'root': 'sefalet', 'type': 'Noun'}]"
Şimdi hak yerine vesveseler doluştu,"[{'input': 'Şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'Şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': 'hak', 'root': 'hak', 'type': 'Adjective'}, {'input': 'hak', 'root': 'Hak', 'type': 'Noun'}, {'input': 'hak', 'root': 'hak', 'type': 'Noun'}, {'input': 'hak', 'root': 'hak', 'type': 'Noun'}, {'input': 'yerine', 'root': 'yerine', 'type': 'Adverb'}, {'input': 'yerine', 'root': 'yerinmek', 'type': 'Verb'}, {'input': 'yerine', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerine', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerine', 'root': 'yerine', 'type': 'Noun'}, {'input': 'vesveseler', 'root': 'vesvese', 'type': 'Noun'}, {'input': 'vesveseler', 'root': 'vesvese', 'type': 'Noun'}, {'input': 'doluştu', 'root': 'doluşmak', 'type': 'Verb'}, {'input': 'doluştu', 'root': 'dolmak', 'type': 'Verb'}]"
Nuh Comba,"[{'input': 'Nuh', 'root': 'Nuh', 'type': 'Noun'}]"
"meçhule doğru, bilinmezlere,","[{'input': 'meçhule', 'root': 'meçhul', 'type': 'Adjective'}, {'input': 'doğru', 'root': 'doğru', 'type': 'Adjective'}, {'input': 'doğru', 'root': 'doğru', 'type': 'PostPositive'}, {'input': 'doğru', 'root': 'doğru', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'bilinmezlere', 'root': 'bilinmez', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"gün adım adım, süzülüyorum...","[{'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'adım', 'root': 'ad', 'type': 'Noun'}, {'input': 'adım', 'root': 'adım', 'type': 'Noun'}, {'input': 'adım', 'root': 'ad', 'type': 'Noun'}, {'input': 'adım', 'root': 'ad', 'type': 'Noun'}, {'input': 'adım', 'root': 'adım', 'type': 'Noun'}, {'input': 'adım', 'root': 'ad', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'süzülüyorum', 'root': 'süzülmek', 'type': 'Verb'}, {'input': 'süzülüyorum', 'root': 'süzmek', 'type': 'Verb'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
"dört yanımı sarmış, boğuyor san ki,","[{'input': 'dört', 'root': 'dört', 'type': 'Numeral'}, {'input': 'yanımı', 'root': 'yan', 'type': 'Noun'}, {'input': 'sarmış', 'root': 'sarmak', 'type': 'Verb'}, {'input': 'sarmış', 'root': 'sarmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'boğuyor', 'root': 'boğmak', 'type': 'Verb'}, {'input': 'san', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'san', 'root': 'san', 'type': 'Noun'}, {'input': 'ki', 'root': 'ki', 'type': 'Conjunction'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"keder kıskacında, büzülüyorum...","[{'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'kıskacında', 'root': 'kıskaç', 'type': 'Noun'}, {'input': 'kıskacında', 'root': 'kıskaç', 'type': 'Noun'}, {'input': 'kıskacında', 'root': 'kıska', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'büzülüyorum', 'root': 'büzmek', 'type': 'Verb'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
"benmiyim böyle, darmadağınık,","[{'input': 'böyle', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'böyle', 'root': 'böyle', 'type': 'Adverb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'darmadağınık', 'root': 'darmadağınık', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"perişan halime, üzülüyorum...","[{'input': 'perişan', 'root': 'perişan', 'type': 'Adjective'}, {'input': 'halime', 'root': 'hal', 'type': 'Noun'}, {'input': 'halime', 'root': 'hâl', 'type': 'Noun'}, {'input': 'halime', 'root': 'Halime', 'type': 'Noun'}, {'input': 'halime', 'root': 'halim', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'üzülüyorum', 'root': 'üzülmek', 'type': 'Verb'}, {'input': 'üzülüyorum', 'root': 'üzmek', 'type': 'Verb'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
zannederdim,"[{'input': 'zannederdim', 'root': 'zannetmek', 'type': 'Verb'}]"
aşk adamı şair eder,"[{'input': 'aşk', 'root': 'aşk', 'type': 'Noun'}, {'input': 'adamı', 'root': 'ada', 'type': 'Noun'}, {'input': 'adamı', 'root': 'adam', 'type': 'Noun'}, {'input': 'adamı', 'root': 'adam', 'type': 'Noun'}, {'input': 'adamı', 'root': 'adamı', 'type': 'Noun'}, {'input': 'şair', 'root': 'şair', 'type': 'Adjective'}, {'input': 'şair', 'root': 'şair', 'type': 'Noun'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'eder', 'type': 'Noun'}]"
öğrendim,"[{'input': 'öğrendim', 'root': 'öğrenmek', 'type': 'Verb'}]"
nerde şair varsa,"[{'input': 'nerde', 'root': 'Ner', 'type': 'Noun'}, {'input': 'nerde', 'root': 'Nerd', 'type': 'Noun'}, {'input': 'şair', 'root': 'şair', 'type': 'Adjective'}, {'input': 'şair', 'root': 'şair', 'type': 'Noun'}, {'input': 'varsa', 'root': 'varmak', 'type': 'Verb'}, {'input': 'varsa', 'root': 'var', 'type': 'Adjective'}, {'input': 'varsa', 'root': 'var', 'type': 'Noun'}]"
orda hep keder..,"[{'input': 'orda', 'root': 'ora', 'type': 'Noun'}, {'input': 'orda', 'root': 'orda', 'type': 'Noun'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"dert denizine düştüğünde gülüm,","[{'input': 'dert', 'root': 'dert', 'type': 'Noun'}, {'input': 'denizine', 'root': 'deniz', 'type': 'Noun'}, {'input': 'denizine', 'root': 'deniz', 'type': 'Noun'}, {'input': 'düştüğünde', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'düştüğünde', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'gülüm', 'root': 'gül', 'type': 'Noun'}, {'input': 'gülüm', 'root': 'gül', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Hiç düşünmeden soğuk s....................,"[{'input': 'Hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'Hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': 'düşünmeden', 'root': 'düşünmek', 'type': 'Verb'}, {'input': 'düşünmeden', 'root': 'düşünmek', 'type': 'Verb'}, {'input': 'soğuk', 'root': 'soğuk', 'type': 'Adjective'}, {'input': 'soğuk', 'root': 'soğuk', 'type': 'Adverb'}, {'input': 'soğuk', 'root': 'soğuk', 'type': 'Noun'}, {'input': 's', 'root': 'S', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
dünya umut ta neymiş..,"[{'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'umut', 'root': 'Umut', 'type': 'Noun'}, {'input': 'umut', 'root': 'umut', 'type': 'Noun'}, {'input': 'ta', 'root': 'ta', 'type': 'Adverb'}, {'input': 'ta', 'root': 'Ta', 'type': 'Noun'}, {'input': 'neymiş', 'root': 'ne', 'type': 'Adjective'}, {'input': 'neymiş', 'root': 'Ne', 'type': 'Noun'}, {'input': 'neymiş', 'root': 'ne', 'type': 'Pronoun'}, {'input': 'neymiş', 'root': 'ne', 'type': 'Noun'}, {'input': 'neymiş', 'root': 'ney', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Ele geçen hep keder imiş…,"[{'input': 'Ele', 'root': 'elemek', 'type': 'Verb'}, {'input': 'Ele', 'root': 'el', 'type': 'Noun'}, {'input': 'geçen', 'root': 'geçen', 'type': 'Adjective'}, {'input': 'geçen', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'imiş', 'root': 'imek', 'type': 'Verb'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
Yaşım akar hiç dinmezmiş…,"[{'input': 'Yaşım', 'root': 'yaş', 'type': 'Noun'}, {'input': 'Yaşım', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'Yaşım', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'Yaşım', 'root': 'yaş', 'type': 'Noun'}, {'input': 'akar', 'root': 'akmak', 'type': 'Verb'}, {'input': 'akar', 'root': 'akmak', 'type': 'Verb'}, {'input': 'akar', 'root': 'akar', 'type': 'Noun'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': 'dinmezmiş', 'root': 'dinmek', 'type': 'Verb'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
Gün yüzü türlü gülmezmiş…,"[{'input': 'Gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'yüzü', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzü', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzü', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'yüzü', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'türlü', 'root': 'türlü', 'type': 'Adjective'}, {'input': 'türlü', 'root': 'türlü', 'type': 'Noun'}, {'input': 'türlü', 'root': 'tür', 'type': 'Noun'}, {'input': 'türlü', 'root': 'tür', 'type': 'Adjective'}, {'input': 'gülmezmiş', 'root': 'gülmek', 'type': 'Verb'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
ALLAH’ ım senden,"[{'input': 'ALLAH', 'root': 'Allah', 'type': 'Noun'}, {'input': 'senden', 'root': 'se', 'type': 'Noun'}, {'input': 'senden', 'root': 'sen', 'type': 'Pronoun'}]"
Yar yok imiş….,"[{'input': 'Yar', 'root': 'yarmak', 'type': 'Verb'}, {'input': 'Yar', 'root': 'yar', 'type': 'Noun'}, {'input': 'Yar', 'root': 'yâr', 'type': 'Noun'}, {'input': 'yok', 'root': 'yok', 'type': 'Conjunction'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Adverb'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Noun'}, {'input': 'imiş', 'root': 'imek', 'type': 'Verb'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Sonunda,","[{'input': 'Sonunda', 'root': 'sonunda', 'type': 'Adverb'}, {'input': 'Sonunda', 'root': 'son', 'type': 'Noun'}, {'input': 'Sonunda', 'root': 'son', 'type': 'Noun'}, {'input': 'Sonunda', 'root': 'son', 'type': 'Numeral'}, {'input': 'Sonunda', 'root': 'son', 'type': 'Numeral'}, {'input': 'Sonunda', 'root': 'son', 'type': 'Adjective'}, {'input': 'Sonunda', 'root': 'son', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Koptum işte senden,"[{'input': 'Koptum', 'root': 'kopmak', 'type': 'Verb'}, {'input': 'işte', 'root': 'işte', 'type': 'Adverb'}, {'input': 'işte', 'root': 'iş', 'type': 'Noun'}, {'input': 'senden', 'root': 'se', 'type': 'Noun'}, {'input': 'senden', 'root': 'sen', 'type': 'Pronoun'}]"
dakikadan itibaren,"[{'input': 'dakikadan', 'root': 'dakika', 'type': 'Noun'}, {'input': 'itibaren', 'root': 'itibaren', 'type': 'PostPositive'}]"
"acı, keder","[{'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}]"
özlem var,"[{'input': 'özlem', 'root': 'Özlem', 'type': 'Noun'}, {'input': 'özlem', 'root': 'özlem', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
Artık bana...,"[{'input': 'Artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'Artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'Artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'bana', 'root': 'banmak', 'type': 'Verb'}, {'input': 'bana', 'root': 'Ba', 'type': 'Noun'}, {'input': 'bana', 'root': 'ban', 'type': 'Noun'}, {'input': 'bana', 'root': 'ben', 'type': 'Pronoun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
Gün ardını döndü bana,"[{'input': 'Gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'ardını', 'root': 'art', 'type': 'Noun'}, {'input': 'ardını', 'root': 'art', 'type': 'Noun'}, {'input': 'ardını', 'root': 'art', 'type': 'Adjective'}, {'input': 'ardını', 'root': 'art', 'type': 'Adjective'}, {'input': 'döndü', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'bana', 'root': 'banmak', 'type': 'Verb'}, {'input': 'bana', 'root': 'Ba', 'type': 'Noun'}, {'input': 'bana', 'root': 'ban', 'type': 'Noun'}, {'input': 'bana', 'root': 'ben', 'type': 'Pronoun'}]"
Yar yönünü verdi toya,"[{'input': 'Yar', 'root': 'yarmak', 'type': 'Verb'}, {'input': 'Yar', 'root': 'yar', 'type': 'Noun'}, {'input': 'Yar', 'root': 'yâr', 'type': 'Noun'}, {'input': 'yönünü', 'root': 'yön', 'type': 'Noun'}, {'input': 'yönünü', 'root': 'yön', 'type': 'Noun'}, {'input': 'verdi', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verdi', 'root': 'verdi', 'type': 'Noun'}, {'input': 'verdi', 'root': 'Verdi', 'type': 'Noun'}, {'input': 'toya', 'root': 'To', 'type': 'Noun'}, {'input': 'toya', 'root': 'toy', 'type': 'Noun'}, {'input': 'toya', 'root': 'toy', 'type': 'Adjective'}]"
Nağme dokunur ruhuma,"[{'input': 'Nağme', 'root': 'nağme', 'type': 'Noun'}, {'input': 'Nağme', 'root': 'Nağme', 'type': 'Noun'}, {'input': 'dokunur', 'root': 'dokunmak', 'type': 'Verb'}, {'input': 'dokunur', 'root': 'dokunmak', 'type': 'Verb'}, {'input': 'dokunur', 'root': 'dokumak', 'type': 'Verb'}, {'input': 'dokunur', 'root': 'dokumak', 'type': 'Verb'}, {'input': 'ruhuma', 'root': 'ruh', 'type': 'Noun'}]"
dolanıyorum kuytularda,"[{'input': 'dolanıyorum', 'root': 'dolanmak', 'type': 'Verb'}, {'input': 'dolanıyorum', 'root': 'dolamak', 'type': 'Verb'}, {'input': 'dolanıyorum', 'root': 'do', 'type': 'Noun'}, {'input': 'kuytularda', 'root': 'kuytu', 'type': 'Adjective'}]"
Özlem keder kol kola,"[{'input': 'Özlem', 'root': 'Özlem', 'type': 'Noun'}, {'input': 'Özlem', 'root': 'özlem', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'kol', 'root': 'kol', 'type': 'Noun'}, {'input': 'kola', 'root': 'kol', 'type': 'Noun'}, {'input': 'kola', 'root': 'kola', 'type': 'Noun'}]"
Ümit Fatma FIRAT,"[{'input': 'Ümit', 'root': 'ümit', 'type': 'Noun'}, {'input': 'Ümit', 'root': 'Ümit', 'type': 'Noun'}, {'input': 'Fatma', 'root': 'Fatma', 'type': 'Noun'}, {'input': 'FIRAT', 'root': 'Fırat', 'type': 'Noun'}]"
telefon çaldığında,"[{'input': 'telefon', 'root': 'telefon', 'type': 'Noun'}, {'input': 'çaldığında', 'root': 'çalmak', 'type': 'Verb'}, {'input': 'çaldığında', 'root': 'çalmak', 'type': 'Verb'}]"
mesaj geldiğinde,"[{'input': 'mesaj', 'root': 'mesaj', 'type': 'Noun'}, {'input': 'geldiğinde', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'geldiğinde', 'root': 'gelmek', 'type': 'Verb'}]"
İçimde sevinç,"[{'input': 'İçimde', 'root': 'iç', 'type': 'Noun'}, {'input': 'İçimde', 'root': 'içim', 'type': 'Noun'}, {'input': 'İçimde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'İçimde', 'root': 'içim', 'type': 'Adjective'}, {'input': 'sevinç', 'root': 'Sevinç', 'type': 'Noun'}, {'input': 'sevinç', 'root': 'sevinç', 'type': 'Noun'}]"
kopuyor,"[{'input': 'kopuyor', 'root': 'kopmak', 'type': 'Verb'}]"
sonra,"[{'input': 'sonra', 'root': 'sonra', 'type': 'Adverb'}, {'input': 'sonra', 'root': 'sonra', 'type': 'PostPositive'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Noun'}]"
keder,"[{'input': 'keder', 'root': 'keder', 'type': 'Noun'}]"
Var olan şeyden kalabalık duruyorum,"[{'input': 'Var', 'root': 'var', 'type': 'Adjective'}, {'input': 'Var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'Var', 'root': 'var', 'type': 'Noun'}, {'input': 'olan', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olan', 'root': 'o', 'type': 'Adjective'}, {'input': 'şeyden', 'root': 'şey', 'type': 'Noun'}, {'input': 'kalabalık', 'root': 'kalabalık', 'type': 'Adjective'}, {'input': 'kalabalık', 'root': 'kalabalık', 'type': 'Noun'}, {'input': 'kalabalık', 'root': 'Kalaba', 'type': 'Noun'}, {'input': 'kalabalık', 'root': 'kalaba', 'type': 'Noun'}, {'input': 'duruyorum', 'root': 'durmak', 'type': 'Verb'}]"
yerden gelip giden yolların arasında,"[{'input': 'yerden', 'root': 'yer', 'type': 'Noun'}, {'input': 'gelip', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'giden', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'giden', 'root': 'Gide', 'type': 'Noun'}, {'input': 'yolların', 'root': 'yol', 'type': 'Noun'}, {'input': 'yolların', 'root': 'yol', 'type': 'Noun'}, {'input': 'arasında', 'root': 'ara', 'type': 'Noun'}, {'input': 'arasında', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arasında', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arasında', 'root': 'ara', 'type': 'Adjective'}]"
Yazsam kaç yazar,"[{'input': 'Yazsam', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'Yazsam', 'root': 'yaz', 'type': 'Noun'}, {'input': 'kaç', 'root': 'kaç', 'type': 'Adjective'}, {'input': 'kaç', 'root': 'kaçmak', 'type': 'Verb'}, {'input': 'yazar', 'root': 'yazar', 'type': 'Adjective'}, {'input': 'yazar', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'yazar', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'yazar', 'root': 'yazar', 'type': 'Noun'}]"
Dudaklarımdaki keder,"[{'input': 'Dudaklarımdaki', 'root': 'dudak', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}]"
Kışsam kaç kış,"[{'input': 'Kışsam', 'root': 'kış', 'type': 'Noun'}, {'input': 'kaç', 'root': 'kaç', 'type': 'Adjective'}, {'input': 'kaç', 'root': 'kaçmak', 'type': 'Verb'}, {'input': 'kış', 'root': 'kış', 'type': 'Adverb'}, {'input': 'kış', 'root': 'kış', 'type': 'Noun'}]"
Tenin yasaklarından kurtulur,"[{'input': 'Tenin', 'root': 'Te', 'type': 'Noun'}, {'input': 'Tenin', 'root': 'te', 'type': 'Noun'}, {'input': 'Tenin', 'root': 'te', 'type': 'Noun'}, {'input': 'Tenin', 'root': 'ten', 'type': 'Noun'}, {'input': 'Tenin', 'root': 'ten', 'type': 'Noun'}, {'input': 'yasaklarından', 'root': 'yasak', 'type': 'Noun'}, {'input': 'yasaklarından', 'root': 'yasak', 'type': 'Noun'}, {'input': 'yasaklarından', 'root': 'yasak', 'type': 'Noun'}, {'input': 'yasaklarından', 'root': 'yasak', 'type': 'Noun'}, {'input': 'yasaklarından', 'root': 'Yasak', 'type': 'Noun'}, {'input': 'yasaklarından', 'root': 'Yasak', 'type': 'Noun'}, {'input': 'yasaklarından', 'root': 'Yasak', 'type': 'Noun'}, {'input': 'yasaklarından', 'root': 'Yasak', 'type': 'Noun'}, {'input': 'yasaklarından', 'root': 'yasak', 'type': 'Adjective'}, {'input': 'yasaklarından', 'root': 'yasak', 'type': 'Adjective'}, {'input': 'yasaklarından', 'root': 'yasak', 'type': 'Adjective'}, {'input': 'yasaklarından', 'root': 'yasak', 'type': 'Adjective'}, {'input': 'kurtulur', 'root': 'kurtulmak', 'type': 'Verb'}, {'input': 'kurtulur', 'root': 'kurtulmak', 'type': 'Verb'}]"
Uzak diyarlar gurbettiniz,"[{'input': 'Uzak', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'Uzak', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'Uzak', 'root': 'uzak', 'type': 'Noun'}, {'input': 'diyarlar', 'root': 'diyar', 'type': 'Noun'}, {'input': 'diyarlar', 'root': 'diyar', 'type': 'Noun'}, {'input': 'gurbettiniz', 'root': 'gurbet', 'type': 'Noun'}]"
